time,weather_code (wmo code),temperature_2m_mean (°C),apparent_temperature_mean (°C),relative_humidity_2m_mean (%),wind_speed_10m_mean (km/h)
2021-08-25,63,27.5,32.9,84,7.6
2021-08-26,63,26.7,31.9,87,7.7
2021-08-27,63,26.0,31.3,89,6.2
2021-08-28,61,26.4,31.3,87,8.4
2021-08-29,61,26.3,31.4,88,7.8
2021-08-30,63,27.4,33.3,85,4.3
2021-08-31,65,27.3,33.3,86,4.5
2021-09-01,63,26.7,32.5,87,3.8
2021-09-02,63,27.0,32.8,86,4.8
2021-09-03,61,26.7,31.5,85,8.3
2021-09-04,53,27.2,32.0,82,8.7
2021-09-05,63,26.6,31.7,86,6.7
2021-09-06,53,27.7,33.1,81,6.3
2021-09-07,63,27.0,32.2,86,9.0
2021-09-08,63,26.3,31.4,89,8.0
2021-09-09,63,26.5,31.7,89,9.2
2021-09-10,55,26.6,32.1,89,6.4
2021-09-11,63,26.9,32.0,86,7.8
2021-09-12,51,27.6,31.6,79,12.5
2021-09-13,51,28.4,32.6,75,13.0
2021-09-14,63,27.7,32.3,81,10.8
2021-09-15,65,26.6,32.2,89,6.1
2021-09-16,63,26.9,31.8,87,10.1
2021-09-17,51,27.9,33.0,82,9.9
2021-09-18,53,28.0,34.0,84,6.5
2021-09-19,51,27.4,33.2,85,5.4
2021-09-20,63,26.6,32.4,90,5.5
2021-09-21,65,26.1,30.8,88,9.0
2021-09-22,63,26.5,31.8,88,7.1
2021-09-23,63,26.9,32.5,87,5.6
2021-09-24,63,27.1,32.4,86,8.5
2021-09-25,61,26.2,31.3,90,8.5
2021-09-26,63,25.6,30.4,92,9.4
2021-09-27,61,26.6,32.1,87,4.6
2021-09-28,63,27.1,33.1,87,4.8
2021-09-29,61,28.3,35.0,86,5.5
2021-09-30,55,28.3,34.9,86,4.8
2021-10-01,51,28.7,34.7,84,9.2
2021-10-02,53,28.1,33.8,84,8.2
2021-10-03,63,27.4,33.4,85,4.1
2021-10-04,53,27.7,33.9,85,5.5
2021-10-05,51,28.2,33.3,80,10.0
2021-10-06,65,27.2,32.8,86,6.9
2021-10-07,61,27.2,32.7,85,6.0
2021-10-08,3,27.5,33.1,85,6.4
2021-10-09,51,27.8,33.1,84,7.9
2021-10-10,51,28.2,33.3,82,10.0
2021-10-11,63,28.0,33.7,85,8.4
2021-10-12,63,27.3,33.0,88,7.7
2021-10-13,61,27.2,33.1,87,5.6
2021-10-14,63,27.2,32.6,85,7.3
2021-10-15,63,26.3,31.7,90,6.7
2021-10-16,63,26.9,32.3,87,8.3
2021-10-17,65,24.2,28.4,91,7.4
2021-10-18,63,24.4,27.8,86,8.9
2021-10-19,53,26.1,31.0,84,5.1
2021-10-20,53,27.5,33.5,86,5.5
2021-10-21,63,27.3,33.2,86,5.4
2021-10-22,63,26.2,31.7,88,5.6
2021-10-23,65,25.7,30.2,87,8.8
2021-10-24,63,26.1,31.0,86,6.9
2021-10-25,53,26.4,31.1,81,6.4
2021-10-26,51,27.2,32.2,79,5.4
2021-10-27,3,27.0,30.9,75,8.8
2021-10-28,63,26.2,30.2,81,9.1
2021-10-29,63,26.9,32.0,83,7.4
2021-10-30,55,27.2,32.8,85,6.6
2021-10-31,51,26.6,32.1,89,5.8
2021-11-01,63,26.3,31.8,89,6.7
2021-11-02,63,26.4,31.9,89,6.6
2021-11-03,51,27.2,32.2,82,7.4
2021-11-04,51,27.9,33.1,80,6.1
2021-11-05,51,28.4,33.9,79,5.5
2021-11-06,63,27.2,33.2,86,4.2
2021-11-07,63,27.4,33.5,86,5.1
2021-11-08,63,26.8,32.1,87,8.0
2021-11-09,51,26.8,30.8,79,10.3
2021-11-10,3,26.4,30.8,78,6.0
2021-11-11,3,26.3,30.4,77,6.4
2021-11-12,61,26.3,30.6,79,6.4
2021-11-13,63,25.6,29.9,84,6.5
2021-11-14,51,25.9,29.6,79,7.7
2021-11-15,51,26.7,30.9,79,7.4
2021-11-16,63,26.7,31.5,84,7.5
2021-11-17,63,27.3,32.6,82,6.3
2021-11-18,63,27.0,31.5,81,8.0
2021-11-19,51,27.8,33.2,82,6.2
2021-11-20,51,28.0,34.0,83,4.0
2021-11-21,63,28.0,34.2,84,4.4
2021-11-22,63,27.6,33.4,85,6.1
2021-11-23,63,26.1,30.2,84,10.2
2021-11-24,51,25.8,29.1,78,8.8
2021-11-25,3,26.3,29.5,71,7.6
2021-11-26,3,26.4,29.8,71,6.5
2021-11-27,3,25.6,27.7,66,9.3
2021-11-28,3,25.7,26.8,61,12.3
2021-11-29,53,27.0,28.0,60,14.8
2021-11-30,51,25.1,26.6,68,12.0
2021-12-01,51,24.7,25.9,63,9.4
2021-12-02,3,25.0,26.6,65,8.2
2021-12-03,3,24.6,25.7,59,7.8
2021-12-04,3,22.8,23.4,58,6.1
2021-12-05,3,22.5,22.1,55,9.7
2021-12-06,3,23.8,24.0,57,9.8
2021-12-07,2,24.4,25.2,56,7.0
2021-12-08,2,24.3,24.7,53,8.0
2021-12-09,3,25.9,27.3,60,8.9
2021-12-10,3,27.0,29.4,63,7.7
2021-12-11,3,27.1,29.2,60,8.3
2021-12-12,1,26.1,27.6,59,8.2
2021-12-13,3,25.9,27.1,60,9.8
2021-12-14,3,25.8,27.5,61,7.8
2021-12-15,3,26.5,28.5,62,8.2
2021-12-16,3,27.2,29.2,60,9.0
2021-12-17,3,28.7,30.5,56,10.5
2021-12-18,3,28.1,29.8,56,10.4
2021-12-19,3,25.0,26.2,59,7.2
2021-12-20,3,24.0,24.6,58,8.4
2021-12-21,3,25.0,26.0,57,7.3
2021-12-22,3,26.1,27.7,58,7.0
2021-12-23,2,26.6,28.8,60,5.5
2021-12-24,51,26.8,30.2,71,6.7
2021-12-25,61,26.2,29.7,76,7.7
2021-12-26,51,25.9,29.3,77,8.4
2021-12-27,53,27.0,30.4,71,7.2
2021-12-28,3,26.5,28.7,65,9.2
2021-12-29,3,27.0,28.7,60,10.4
2021-12-30,3,27.1,28.9,61,9.6
2021-12-31,3,26.5,28.0,61,9.8
2022-01-01,3,25.5,27.2,62,7.8
2022-01-02,3,25.5,27.0,61,8.7
2022-01-03,3,26.2,27.8,61,8.8
2022-01-04,3,26.3,28.8,65,7.0
2022-01-05,3,26.9,29.3,63,6.8
2022-01-06,3,27.1,29.7,63,5.7
2022-01-07,2,27.5,29.8,59,6.8
2022-01-08,3,27.8,30.0,57,6.6
2022-01-09,0,27.6,29.6,57,7.0
2022-01-10,0,27.3,29.6,58,4.7
2022-01-11,1,27.6,29.8,58,5.7
2022-01-12,51,28.1,31.4,66,6.7
2022-01-13,2,28.0,31.6,67,6.2
2022-01-14,3,27.6,30.8,68,6.6
2022-01-15,3,27.2,30.3,68,6.1
2022-01-16,3,27.6,30.4,63,5.9
2022-01-17,51,27.6,30.6,64,5.2
2022-01-18,3,28.1,29.4,51,8.9
2022-01-19,3,27.3,28.4,54,10.2
2022-01-20,3,27.3,29.2,60,9.2
2022-01-21,65,24.9,28.4,83,9.5
2022-01-22,51,25.5,29.0,83,11.2
2022-01-23,51,26.1,29.9,78,7.3
2022-01-24,51,26.3,30.0,75,6.7
2022-01-25,2,26.6,30.2,74,7.0
2022-01-26,51,27.1,31.3,77,7.2
2022-01-27,55,27.9,32.9,77,5.0
2022-01-28,51,28.0,32.8,77,6.9
2022-01-29,3,28.7,32.8,72,9.3
2022-01-30,3,28.5,31.8,65,8.2
2022-01-31,51,28.0,31.8,74,10.4
2022-02-01,51,28.2,31.5,72,13.8
2022-02-02,55,27.6,31.5,77,10.9
2022-02-03,51,28.0,32.2,74,8.2
2022-02-04,53,27.0,30.8,74,7.2
2022-02-05,53,27.7,30.3,65,9.1
2022-02-06,3,28.1,29.9,55,7.7
2022-02-07,3,28.9,31.9,58,5.7
2022-02-08,2,29.3,32.8,60,5.2
2022-02-09,53,28.6,33.5,76,8.1
2022-02-10,63,27.7,32.4,78,7.8
2022-02-11,63,27.9,33.0,79,6.1
2022-02-12,61,26.5,31.5,85,5.3
2022-02-13,51,27.6,32.9,82,6.2
2022-02-14,61,26.8,31.7,83,6.8
2022-02-15,63,25.5,30.1,89,7.6
2022-02-16,65,25.1,29.7,89,6.6
2022-02-17,63,25.4,30.2,89,7.3
2022-02-18,63,26.2,31.0,87,8.0
2022-02-19,63,27.1,31.6,84,12.8
2022-02-20,53,27.7,32.4,84,13.3
2022-02-21,53,26.2,30.9,87,9.3
2022-02-22,3,24.8,27.9,75,6.4
2022-02-23,3,25.6,29.1,75,6.9
2022-02-24,3,24.6,26.5,67,9.0
2022-02-25,3,24.7,26.6,66,7.9
2022-02-26,3,25.3,27.0,61,7.6
2022-02-27,3,26.4,28.3,62,9.3
2022-02-28,3,27.9,31.3,64,5.0
2022-03-01,51,28.4,33.3,75,7.5
2022-03-02,55,28.4,33.4,78,8.2
2022-03-03,51,28.8,34.2,77,7.3
2022-03-04,3,29.0,33.8,73,7.0
2022-03-05,51,29.5,34.9,76,9.2
2022-03-06,3,29.6,34.2,75,13.1
2022-03-07,65,29.2,34.1,76,9.6
2022-03-08,61,26.5,31.0,82,8.3
2022-03-09,1,27.7,32.9,79,5.3
2022-03-10,51,28.2,33.5,79,7.7
2022-03-11,53,28.6,34.2,80,7.8
2022-03-12,51,29.3,35.1,78,7.4
2022-03-13,51,29.2,35.0,80,8.9
2022-03-14,3,29.4,34.6,79,12.4
2022-03-15,3,29.6,34.5,75,12.1
2022-03-16,55,29.3,33.9,76,12.8
2022-03-17,3,29.7,34.4,72,11.1
2022-03-18,65,28.3,33.7,80,7.0
2022-03-19,3,28.1,33.1,75,6.0
2022-03-20,61,27.7,32.8,82,10.3
2022-03-21,63,27.5,31.5,82,14.4
2022-03-22,63,27.4,32.3,84,11.7
2022-03-23,61,27.0,32.3,86,7.8
2022-03-24,63,27.7,33.3,84,7.6
2022-03-25,63,28.1,33.8,84,8.0
2022-03-26,3,29.1,34.9,80,9.6
2022-03-27,53,29.5,35.3,78,8.8
2022-03-28,61,28.9,34.7,80,8.7
2022-03-29,63,27.9,33.6,84,6.8
2022-03-30,63,27.8,33.9,83,5.5
2022-03-31,63,28.6,34.2,79,7.1
2022-04-01,51,28.4,32.6,73,10.0
2022-04-02,3,25.2,26.7,68,12.4
2022-04-03,51,21.8,22.2,72,12.9
2022-04-04,3,25.4,27.6,66,8.7
2022-04-05,3,27.5,30.1,63,7.1
2022-04-06,3,29.4,33.0,62,7.5
2022-04-07,3,29.8,32.4,57,11.0
2022-04-08,3,29.2,30.8,50,9.7
2022-04-09,2,29.7,32.3,53,6.8
2022-04-10,3,29.9,34.2,65,6.7
2022-04-11,55,29.6,34.5,73,9.5
2022-04-12,53,30.1,35.5,74,9.5
2022-04-13,53,30.8,35.7,69,10.7
2022-04-14,3,31.6,36.2,63,8.3
2022-04-15,1,31.5,35.5,61,9.8
2022-04-16,3,31.3,36.0,66,9.6
2022-04-17,61,30.3,35.4,71,10.8
2022-04-18,65,27.5,33.0,83,5.9
2022-04-19,63,27.1,32.0,83,6.9
2022-04-20,63,28.2,33.7,78,5.5
2022-04-21,61,28.2,33.9,81,6.1
2022-04-22,63,28.5,34.2,82,8.5
2022-04-23,51,29.4,35.1,78,9.7
2022-04-24,51,29.7,35.6,77,9.5
2022-04-25,51,29.8,35.3,79,12.7
2022-04-26,53,30.1,35.5,76,12.3
2022-04-27,3,30.9,36.8,71,7.7
2022-04-28,63,30.8,36.7,76,11.7
2022-04-29,53,28.8,34.4,77,5.5
2022-04-30,55,29.0,34.9,78,6.2
2022-05-01,63,28.3,34.0,82,7.9
2022-05-02,65,26.2,29.7,81,12.0
2022-05-03,3,24.3,26.9,76,7.7
2022-05-04,3,24.2,27.2,80,7.0
2022-05-05,3,26.9,31.5,79,7.0
2022-05-06,65,27.3,32.7,84,7.5
2022-05-07,63,27.3,32.8,87,8.3
2022-05-08,63,27.1,32.5,85,7.1
2022-05-09,63,27.5,32.9,85,8.8
2022-05-10,55,27.3,32.6,86,9.0
2022-05-11,55,27.5,33.1,87,8.5
2022-05-12,63,28.2,34.3,85,6.7
2022-05-13,51,29.2,35.1,80,8.3
2022-05-14,63,29.3,35.5,80,7.3
2022-05-15,63,29.5,35.9,82,7.0
2022-05-16,65,28.8,34.8,81,8.0
2022-05-17,63,26.6,32.1,87,6.5
2022-05-18,63,26.4,31.7,87,6.5
2022-05-19,65,27.3,32.2,86,11.7
2022-05-20,63,28.3,32.7,80,14.6
2022-05-21,63,27.5,31.8,85,14.5
2022-05-22,61,26.7,31.2,86,11.6
2022-05-23,53,27.9,32.6,80,11.3
2022-05-24,63,27.9,32.8,81,10.9
2022-05-25,61,28.0,33.3,82,8.9
2022-05-26,51,28.1,32.6,78,11.0
2022-05-27,63,28.3,33.0,78,10.9
2022-05-28,61,27.8,32.5,80,10.8
2022-05-29,63,28.1,33.0,80,10.1
2022-05-30,61,28.1,32.8,78,10.9
2022-05-31,63,28.1,33.8,81,6.8
2022-06-01,61,28.8,34.7,80,6.9
2022-06-02,61,28.9,34.4,78,9.3
2022-06-03,65,28.6,33.9,81,10.1
2022-06-04,61,28.0,32.8,82,11.6
2022-06-05,51,28.0,33.0,80,8.5
2022-06-06,51,28.0,32.7,79,9.0
2022-06-07,53,28.4,32.6,73,10.6
2022-06-08,51,28.5,32.9,74,9.5
2022-06-09,63,28.8,34.0,76,8.0
2022-06-10,51,28.7,34.0,78,8.0
2022-06-11,55,29.3,34.8,76,8.1
2022-06-12,51,29.6,34.9,73,6.9
2022-06-13,65,29.1,34.8,77,6.5
2022-06-14,51,29.6,34.9,75,9.1
2022-06-15,63,29.4,34.4,75,9.9
2022-06-16,53,29.5,34.5,74,9.7
2022-06-17,51,30.2,35.6,71,7.1
2022-06-18,51,30.2,35.5,70,7.2
2022-06-19,53,30.0,34.1,65,9.9
2022-06-20,55,30.1,34.4,68,10.0
2022-06-21,65,28.6,33.0,73,8.3
2022-06-22,61,28.8,34.4,78,6.8
2022-06-23,61,28.7,34.0,77,6.4
2022-06-24,65,28.0,33.2,79,6.8
2022-06-25,55,27.7,33.5,83,6.7
2022-06-26,61,27.7,32.4,82,11.2
2022-06-27,63,27.8,33.0,83,9.1
2022-06-28,63,28.4,34.1,81,6.4
2022-06-29,61,29.2,34.7,77,8.7
2022-06-30,65,28.8,33.6,76,10.5
2022-07-01,63,29.1,33.4,74,12.3
2022-07-02,63,28.2,33.2,80,9.5
2022-07-03,61,28.5,33.2,78,10.3
2022-07-04,61,28.4,33.2,80,11.5
2022-07-05,53,28.9,33.8,78,11.0
2022-07-06,53,29.2,34.4,76,9.2
2022-07-07,61,28.9,33.7,76,9.0
2022-07-08,63,28.5,32.9,76,11.2
2022-07-09,63,27.2,32.3,83,7.4
2022-07-10,61,27.4,31.8,79,9.4
2022-07-11,51,27.9,31.8,74,9.8
2022-07-12,61,27.6,31.2,75,11.7
2022-07-13,61,26.0,30.2,85,9.4
2022-07-14,61,27.6,32.5,80,8.4
2022-07-15,63,27.6,32.5,81,8.2
2022-07-16,55,27.7,33.3,84,7.9
2022-07-17,61,28.0,33.7,83,6.8
2022-07-18,63,28.8,34.2,79,9.3
2022-07-19,53,29.3,34.2,76,11.7
2022-07-20,63,28.0,32.8,79,9.6
2022-07-21,63,26.1,31.0,89,8.6
2022-07-22,61,27.4,32.5,84,9.3
2022-07-23,61,27.9,33.3,83,8.7
2022-07-24,65,27.2,33.5,88,4.2
2022-07-25,63,27.8,34.2,86,4.6
2022-07-26,53,28.8,35.3,80,4.4
2022-07-27,61,29.1,34.9,79,7.6
2022-07-28,51,28.2,33.9,83,8.6
2022-07-29,51,28.8,34.6,81,9.6
2022-07-30,61,28.8,34.7,79,6.6
2022-07-31,63,28.1,33.8,82,6.7
2022-08-01,65,26.7,32.3,89,6.8
2022-08-02,61,26.5,31.5,89,10.1
2022-08-03,53,27.7,32.3,83,12.3
2022-08-04,63,27.6,33.3,84,6.5
2022-08-05,61,27.4,32.4,83,9.2
2022-08-06,51,28.2,33.1,80,10.5
2022-08-07,63,27.5,32.0,82,11.0
2022-08-08,63,26.3,31.5,88,6.9
2022-08-09,63,25.8,30.8,87,5.6
2022-08-10,53,27.4,31.8,80,10.3
2022-08-11,63,27.3,31.8,82,11.1
2022-08-12,63,26.9,31.6,85,10.5
2022-08-13,51,27.5,33.0,83,7.4
2022-08-14,53,28.2,33.8,80,6.9
2022-08-15,65,27.6,32.8,84,9.3
2022-08-16,61,26.8,31.7,86,9.5
2022-08-17,63,27.7,32.4,81,10.9
2022-08-18,53,27.8,33.1,82,8.5
2022-08-19,65,27.6,33.2,85,8.1
2022-08-20,55,27.2,32.0,85,10.2
2022-08-21,65,27.5,32.8,84,8.5
2022-08-22,51,27.8,33.3,84,9.3
2022-08-23,51,28.2,33.9,80,7.1
2022-08-24,3,28.8,34.2,78,8.8
2022-08-25,65,27.1,32.2,85,8.5
2022-08-26,61,26.9,31.5,88,12.7
2022-08-27,51,27.3,32.4,86,10.5
2022-08-28,53,28.1,34.7,85,4.6
2022-08-29,63,26.6,32.2,89,6.5
2022-08-30,61,27.5,34.0,86,4.5
2022-08-31,51,28.3,34.7,84,5.8
2022-09-01,53,28.3,34.9,84,4.8
2022-09-02,63,28.4,35.0,83,4.0
2022-09-03,63,28.2,34.8,87,5.8
2022-09-04,65,28.1,34.4,85,5.9
2022-09-05,63,27.2,32.6,85,6.9
2022-09-06,63,27.2,32.6,84,6.1
2022-09-07,63,25.8,30.9,91,7.0
2022-09-08,63,25.2,30.1,91,6.7
2022-09-09,63,26.6,32.1,87,6.1
2022-09-10,65,26.6,32.2,86,5.8
2022-09-11,63,27.5,32.9,82,6.9
2022-09-12,63,26.9,32.4,85,6.0
2022-09-13,63,27.0,33.1,87,4.2
2022-09-14,63,27.1,33.1,86,5.5
2022-09-15,63,27.3,32.9,85,7.5
2022-09-16,63,27.5,32.7,82,9.0
2022-09-17,63,27.5,32.7,82,8.0
2022-09-18,63,27.0,32.2,86,8.1
2022-09-19,65,26.5,31.1,84,8.9
2022-09-20,51,27.3,30.8,74,11.2
2022-09-21,65,27.1,31.4,77,8.5
2022-09-22,65,26.3,31.6,87,6.1
2022-09-23,63,25.9,31.3,89,5.0
2022-09-24,63,26.0,31.4,88,4.7
2022-09-25,63,25.8,31.3,90,4.7
2022-09-26,63,25.5,30.7,89,5.0
2022-09-27,65,25.8,30.9,90,6.7
2022-09-28,51,26.7,30.5,82,12.8
2022-09-29,61,26.0,30.2,88,12.2
2022-09-30,65,27.1,32.0,85,10.1
2022-10-01,63,27.4,32.4,84,9.9
2022-10-02,61,27.4,33.1,85,4.7
2022-10-03,63,25.6,30.4,89,7.2
2022-10-04,63,25.8,30.5,88,8.3
2022-10-05,63,26.2,31.5,90,6.6
2022-10-06,63,25.7,30.8,89,6.2
2022-10-07,65,26.1,31.4,87,5.8
2022-10-08,63,26.4,31.6,85,5.5
2022-10-09,65,26.3,31.6,88,5.8
2022-10-10,65,25.5,30.2,89,7.2
2022-10-11,65,25.6,30.2,86,6.8
2022-10-12,51,26.8,31.9,81,5.6
2022-10-13,51,27.6,32.2,75,6.6
2022-10-14,3,27.0,30.9,73,6.3
2022-10-15,3,25.1,27.5,72,9.0
2022-10-16,53,22.8,24.6,79,11.4
2022-10-17,51,25.4,28.4,76,9.0
2022-10-18,3,26.0,28.9,70,8.3
2022-10-19,3,26.2,28.9,68,8.8
2022-10-20,3,26.2,29.2,72,8.9
2022-10-21,51,26.0,29.9,79,7.0
2022-10-22,65,26.2,31.4,87,5.9
2022-10-23,63,26.7,31.6,83,6.7
2022-10-24,3,27.8,32.9,79,6.6
2022-10-25,3,28.4,33.1,73,7.2
2022-10-26,51,28.4,33.2,74,7.7
2022-10-27,61,26.9,31.7,84,8.6
2022-10-28,51,27.8,33.1,80,6.7
2022-10-29,3,27.4,30.9,70,8.5
2022-10-30,3,27.3,30.4,67,9.0
2022-10-31,3,27.3,30.9,69,6.7
2022-11-01,3,26.6,29.4,66,7.9
2022-11-02,3,26.4,28.9,64,6.7
2022-11-03,3,26.8,29.0,60,6.3
2022-11-04,1,26.5,27.2,52,9.1
2022-11-05,3,26.4,28.2,61,8.3
2022-11-06,61,27.5,31.0,69,6.6
2022-11-07,51,28.5,32.1,65,5.1
2022-11-08,3,28.8,31.3,56,7.4
2022-11-09,3,27.9,30.3,56,5.6
2022-11-10,3,28.6,30.8,56,8.7
2022-11-11,3,29.2,31.4,58,12.0
2022-11-12,3,29.6,32.3,59,10.9
2022-11-13,53,29.1,32.5,64,9.0
2022-11-14,63,26.5,31.2,84,7.2
2022-11-15,51,27.6,32.6,80,7.0
2022-11-16,61,27.3,32.1,81,7.9
2022-11-17,61,27.0,32.4,85,6.5
2022-11-18,63,27.2,32.8,84,4.3
2022-11-19,51,27.9,32.8,80,8.6
2022-11-20,63,26.8,30.8,79,8.9
2022-11-21,63,27.4,32.4,81,7.1
2022-11-22,3,28.5,32.7,72,8.3
2022-11-23,63,27.6,32.7,79,5.9
2022-11-24,63,25.4,30.0,90,8.1
2022-11-25,63,25.8,30.6,89,8.1
2022-11-26,63,25.8,30.8,90,6.7
2022-11-27,51,26.5,31.8,88,6.3
2022-11-28,63,27.4,33.2,84,4.6
2022-11-29,63,26.9,32.9,88,3.7
2022-11-30,63,26.8,32.7,88,5.3
2022-12-01,53,26.6,31.6,86,7.9
2022-12-02,51,27.2,31.4,80,10.3
2022-12-03,63,26.3,30.5,79,6.6
2022-12-04,3,26.8,30.6,78,9.8
2022-12-05,55,26.8,31.0,80,9.8
2022-12-06,3,27.0,30.3,73,10.8
2022-12-07,51,26.7,30.2,72,7.7
2022-12-08,3,26.9,31.3,77,5.8
2022-12-09,3,27.5,32.1,76,5.4
2022-12-10,51,27.3,31.6,74,5.6
2022-12-11,3,27.7,31.6,70,6.1
2022-12-12,3,26.8,29.4,67,8.7
2022-12-13,3,24.9,26.2,64,10.2
2022-12-14,3,23.0,23.6,63,9.1
2022-12-15,3,23.5,24.6,65,7.7
2022-12-16,2,24.9,26.8,67,8.1
2022-12-17,51,26.3,27.8,64,12.9
2022-12-18,3,22.9,22.3,53,11.4
2022-12-19,3,21.9,21.5,54,9.1
2022-12-20,3,23.2,23.5,58,8.8
2022-12-21,3,25.0,26.0,60,9.4
2022-12-22,3,25.6,28.1,66,5.5
2022-12-23,3,26.5,28.8,63,6.2
2022-12-24,3,25.6,26.0,53,10.3
2022-12-25,3,24.6,25.5,60,9.5
2022-12-26,3,24.3,25.6,63,7.0
2022-12-27,3,23.9,25.2,63,6.5
2022-12-28,3,24.9,26.4,63,6.4
2022-12-29,3,25.6,27.1,60,6.7
2022-12-30,3,25.1,26.1,61,9.7
2022-12-31,3,24.5,26.5,67,6.1
2023-01-01,3,23.8,24.9,62,7.5
2023-01-02,3,24.2,25.3,62,7.9
2023-01-03,3,25.7,27.1,60,8.2
2023-01-04,3,27.3,28.6,54,9.5
2023-01-05,3,26.4,28.1,59,7.8
2023-01-06,3,26.4,27.4,55,9.4
2023-01-07,3,25.1,25.4,50,7.2
2023-01-08,3,25.6,25.8,52,9.5
2023-01-09,3,27.4,28.3,52,9.5
2023-01-10,63,27.5,30.3,63,7.7
2023-01-11,51,26.0,28.8,74,10.2
2023-01-12,3,26.5,30.4,76,6.4
2023-01-13,51,26.8,31.2,79,7.2
2023-01-14,51,27.2,31.7,80,8.3
2023-01-15,1,27.3,30.3,67,7.6
2023-01-16,3,26.8,29.7,69,6.8
2023-01-17,3,27.9,30.5,65,8.0
2023-01-18,3,27.5,28.7,56,11.1
2023-01-19,3,26.4,27.3,52,7.7
2023-01-20,3,25.6,27.0,57,7.0
2023-01-21,3,25.8,26.6,56,8.6
2023-01-22,3,25.2,25.8,54,8.2
2023-01-23,3,26.6,27.1,51,8.7
2023-01-24,51,27.0,27.6,55,12.3
2023-01-25,3,24.6,24.3,49,10.4
2023-01-26,3,25.3,26.3,54,6.7
2023-01-27,3,26.5,27.2,52,9.0
2023-01-28,3,25.3,25.4,51,10.5
2023-01-29,3,23.5,23.2,52,9.7
2023-01-30,3,22.3,21.5,49,9.1
2023-01-31,3,24.1,24.4,49,5.6
2023-02-01,3,26.1,27.5,56,5.6
2023-02-02,3,28.1,30.2,57,6.3
2023-02-03,61,27.4,31.2,72,7.2
2023-02-04,61,28.1,32.7,75,6.0
2023-02-05,53,28.0,32.7,74,5.4
2023-02-06,51,28.2,32.7,75,7.3
2023-02-07,51,28.4,32.4,74,10.7
2023-02-08,51,28.7,33.2,74,8.9
2023-02-09,51,28.4,32.5,76,12.2
2023-02-10,51,28.6,32.5,74,11.3
2023-02-11,3,28.9,32.7,71,12.1
2023-02-12,51,28.9,33.0,74,12.0
2023-02-13,61,28.8,33.1,76,11.8
2023-02-14,51,29.1,33.9,75,10.2
2023-02-15,65,25.8,30.3,87,8.7
2023-02-16,51,25.8,29.1,79,9.3
2023-02-17,3,25.4,27.4,70,11.3
2023-02-18,3,25.8,28.0,69,11.2
2023-02-19,3,26.5,29.4,69,8.3
2023-02-20,3,26.9,29.3,65,10.0
2023-02-21,3,26.9,29.6,67,8.6
2023-02-22,3,26.7,28.8,63,8.8
2023-02-23,3,27.0,28.9,59,7.9
2023-02-24,3,27.2,29.3,60,8.0
2023-02-25,3,27.2,27.4,51,14.4
2023-02-26,3,25.2,25.5,55,12.3
2023-02-27,3,24.6,25.3,58,9.5
2023-02-28,3,25.9,27.1,55,8.2
2023-03-01,3,28.0,29.9,56,8.2
2023-03-02,2,28.8,31.4,58,7.9
2023-03-03,3,28.2,29.9,52,8.1
2023-03-04,2,27.4,28.5,52,9.6
2023-03-05,2,27.5,28.7,53,9.2
2023-03-06,3,28.2,29.3,51,9.3
2023-03-07,1,28.1,30.8,59,5.4
2023-03-08,1,28.8,32.3,64,5.6
2023-03-09,51,28.9,32.9,70,9.2
2023-03-10,53,28.7,33.2,72,6.8
2023-03-11,51,28.7,33.3,75,10.6
2023-03-12,53,28.6,33.1,76,10.3
2023-03-13,63,27.8,31.0,70,10.1
2023-03-14,3,27.6,30.0,61,8.1
2023-03-15,53,27.7,31.8,74,8.2
2023-03-16,51,28.1,32.2,74,10.4
2023-03-17,51,28.4,32.4,72,10.4
2023-03-18,51,28.6,32.9,72,10.1
2023-03-19,51,29.0,33.1,73,12.2
2023-03-20,51,29.2,33.8,74,11.9
2023-03-21,3,29.5,34.1,76,14.3
2023-03-22,51,29.8,34.5,74,12.9
2023-03-23,1,30.0,34.6,74,14.1
2023-03-24,3,30.1,35.3,75,11.4
2023-03-25,51,29.9,35.0,77,13.7
2023-03-26,51,30.1,35.0,75,13.9
2023-03-27,3,29.9,34.5,73,13.9
2023-03-28,63,29.6,33.8,73,16.1
2023-03-29,3,29.6,33.7,70,12.1
2023-03-30,53,29.6,34.2,74,12.4
2023-03-31,2,30.4,34.7,70,14.3
2023-04-01,53,30.0,34.1,73,16.1
2023-04-02,51,30.1,34.5,71,12.6
2023-04-03,2,30.9,34.9,63,10.8
2023-04-04,3,31.3,35.2,62,10.7
2023-04-05,3,30.9,34.5,61,10.9
2023-04-06,3,31.3,36.0,65,8.8
2023-04-07,51,30.8,35.6,71,12.2
2023-04-08,53,30.8,35.9,72,12.1
2023-04-09,53,31.2,36.4,69,10.1
2023-04-10,3,31.2,36.2,70,12.8
2023-04-11,65,30.9,36.5,74,11.3
2023-04-12,3,31.6,37.1,73,13.8
2023-04-13,3,31.6,36.8,68,10.6
2023-04-14,55,31.9,37.2,68,11.0
2023-04-15,63,31.8,38.3,73,9.5
2023-04-16,55,29.9,35.9,78,9.0
2023-04-17,63,30.2,36.2,78,9.5
2023-04-18,3,30.8,36.4,74,12.4
2023-04-19,3,31.8,37.3,70,11.2
2023-04-20,3,31.7,35.8,63,12.1
2023-04-21,0,32.0,36.0,61,11.9
