time,weather_code (wmo code),temperature_2m_mean (°C),apparent_temperature_mean (°C),relative_humidity_2m_mean (%),wind_speed_10m_mean (km/h)
2021-08-31,63,26.9,32.4,90,9.4
2021-09-01,61,26.7,31.0,90,17.1
2021-09-02,53,27.6,33.1,88,12.2
2021-09-03,51,28.0,34.2,87,7.7
2021-09-04,53,27.7,33.4,87,9.7
2021-09-05,61,27.8,34.0,88,7.9
2021-09-06,55,28.3,34.9,87,6.9
2021-09-07,61,28.0,33.4,87,13.3
2021-09-08,51,28.4,34.7,86,8.8
2021-09-09,53,28.6,35.2,86,7.3
2021-09-10,51,28.9,34.9,83,9.8
2021-09-11,53,29.5,36.2,84,7.8
2021-09-12,55,30.3,36.9,83,11.4
2021-09-13,51,29.7,36.9,87,9.2
2021-09-14,61,28.2,34.4,87,8.5
2021-09-15,53,28.7,35.4,85,6.1
2021-09-16,65,27.9,34.1,89,8.0
2021-09-17,63,28.3,34.8,85,5.2
2021-09-18,63,27.8,33.4,87,11.3
2021-09-19,61,28.3,33.4,84,14.3
2021-09-20,53,28.1,34.5,88,7.4
2021-09-21,61,28.1,34.7,89,6.0
2021-09-22,55,28.2,34.2,87,9.7
2021-09-23,61,27.4,31.8,89,17.8
2021-09-24,61,28.1,32.1,83,19.3
2021-09-25,55,27.8,32.7,85,13.4
2021-09-26,61,27.5,32.1,84,12.8
2021-09-27,51,27.4,33.1,86,7.3
2021-09-28,51,27.9,33.9,86,7.2
2021-09-29,53,28.7,35.0,85,8.0
2021-09-30,55,29.0,35.7,85,7.4
2021-10-01,61,28.4,35.2,87,5.7
2021-10-02,51,28.3,34.0,83,8.1
2021-10-03,61,27.5,31.8,84,14.8
2021-10-04,53,28.1,31.9,78,17.0
2021-10-05,51,28.3,32.0,77,16.7
2021-10-06,51,28.5,31.7,73,17.8
2021-10-07,63,27.8,30.1,81,27.1
2021-10-08,65,25.7,27.6,93,30.8
2021-10-09,65,26.3,26.6,92,42.9
2021-10-10,65,26.1,28.5,90,27.4
2021-10-11,3,26.0,27.5,77,23.5
2021-10-12,63,22.5,20.0,70,34.1
2021-10-13,65,24.3,23.8,88,38.3
2021-10-14,61,25.9,29.5,90,18.2
2021-10-15,65,24.6,27.9,92,15.8
2021-10-16,61,24.1,24.6,80,24.3
2021-10-17,51,22.5,21.4,73,26.5
2021-10-18,3,21.3,21.4,78,17.2
2021-10-19,3,24.2,26.8,81,11.6
2021-10-20,51,25.9,29.1,80,13.2
2021-10-21,53,22.9,24.2,81,17.0
2021-10-22,51,18.3,15.9,75,24.2
2021-10-23,51,19.4,18.2,74,18.3
2021-10-24,3,20.5,19.6,73,19.7
2021-10-25,3,20.6,20.1,75,17.6
2021-10-26,3,22.8,23.6,74,15.2
2021-10-27,51,23.4,25.5,83,12.5
2021-10-28,55,23.7,26.3,84,12.3
2021-10-29,53,24.0,26.4,83,13.7
2021-10-30,53,23.1,24.9,84,14.8
2021-10-31,3,23.2,24.5,80,15.4
2021-11-01,2,23.9,26.0,81,14.0
2021-11-02,51,24.2,26.7,83,13.6
2021-11-03,51,24.4,26.9,80,12.3
2021-11-04,51,24.7,27.2,81,14.6
2021-11-05,51,25.3,28.5,84,13.4
2021-11-06,3,25.1,29.5,87,7.0
2021-11-07,61,25.1,29.5,89,8.2
2021-11-08,61,17.2,13.3,66,29.1
2021-11-09,3,17.4,13.2,50,22.6
2021-11-10,3,18.4,15.4,51,17.7
2021-11-11,3,19.5,17.6,54,13.3
2021-11-12,51,20.5,18.4,54,16.2
2021-11-13,3,20.0,17.9,54,16.1
2021-11-14,3,20.1,18.7,59,13.9
2021-11-15,3,21.0,20.9,67,10.9
2021-11-16,3,22.0,22.1,69,14.2
2021-11-17,3,22.1,22.1,70,15.4
2021-11-18,3,20.8,20.2,67,14.1
2021-11-19,3,21.5,22.5,77,11.4
2021-11-20,51,23.1,24.1,78,17.4
2021-11-21,51,23.4,25.5,83,13.9
2021-11-22,61,18.5,16.5,75,23.2
2021-11-23,3,15.5,11.6,59,22.2
2021-11-24,3,17.7,15.6,59,14.4
2021-11-25,2,18.8,17.2,58,11.2
2021-11-26,3,19.7,17.9,55,13.7
2021-11-27,3,20.1,18.6,60,14.6
2021-11-28,3,19.9,19.2,67,12.9
2021-11-29,3,20.8,19.8,63,14.4
2021-11-30,1,19.8,16.8,58,23.4
2021-12-01,2,16.5,11.5,42,24.4
2021-12-02,3,16.0,12.0,44,17.6
2021-12-03,3,17.0,12.8,41,18.8
2021-12-04,3,17.4,14.0,44,15.2
2021-12-05,3,18.3,15.9,52,13.4
2021-12-06,0,17.8,15.2,55,15.7
2021-12-07,3,18.5,16.9,63,13.7
2021-12-08,1,19.6,18.7,68,14.3
2021-12-09,3,19.8,19.7,73,12.1
2021-12-10,3,19.4,19.4,78,12.1
2021-12-11,0,20.4,20.6,77,13.7
2021-12-12,3,20.3,19.9,73,14.2
2021-12-13,2,17.6,15.2,64,18.0
2021-12-14,51,18.6,17.8,70,12.8
2021-12-15,51,20.4,21.3,82,11.2
2021-12-16,55,21.1,23.1,90,10.3
2021-12-17,61,20.1,18.4,73,22.9
2021-12-18,3,16.2,12.3,59,23.6
2021-12-19,3,15.9,12.0,53,20.4
2021-12-20,63,15.7,12.9,79,22.8
2021-12-21,63,15.5,13.4,87,21.1
2021-12-22,3,16.7,16.1,81,11.7
2021-12-23,53,18.2,19.1,85,7.4
2021-12-24,51,18.5,19.2,87,9.8
2021-12-25,3,18.3,16.8,75,18.8
2021-12-26,53,13.8,9.7,76,27.2
2021-12-27,61,10.1,6.0,82,23.6
2021-12-28,51,12.8,10.2,77,16.0
2021-12-29,3,15.2,13.2,75,15.9
2021-12-30,3,15.3,13.5,76,15.1
2021-12-31,3,15.7,14.3,76,13.0
2022-01-01,3,16.5,16.3,83,8.8
2022-01-02,3,16.4,15.5,77,11.6
2022-01-03,1,17.2,17.2,85,10.1
2022-01-04,2,17.8,17.7,82,11.5
2022-01-05,51,19.1,19.8,83,10.0
2022-01-06,1,18.6,18.4,81,14.0
2022-01-07,2,17.6,16.8,78,14.5
2022-01-08,3,16.4,15.3,77,12.9
2022-01-09,51,17.2,16.9,79,10.4
2022-01-10,53,16.9,16.3,81,12.1
2022-01-11,53,14.8,11.9,71,19.8
2022-01-12,3,14.6,12.5,72,14.2
2022-01-13,51,15.6,13.6,69,14.0
2022-01-14,3,16.8,14.8,71,17.1
2022-01-15,3,18.3,18.0,85,15.5
2022-01-16,3,18.5,19.0,86,11.8
2022-01-17,3,17.9,17.8,81,10.9
2022-01-18,3,15.9,14.4,75,13.6
2022-01-19,0,14.9,13.1,75,13.2
2022-01-20,1,15.7,14.6,77,11.9
2022-01-21,51,17.5,16.7,83,15.6
2022-01-22,51,17.9,17.1,86,17.8
2022-01-23,3,19.1,19.8,88,12.4
2022-01-24,53,19.4,20.7,89,9.3
2022-01-25,3,17.7,17.5,85,13.0
2022-01-26,51,18.9,19.1,83,13.1
2022-01-27,51,19.5,20.2,85,11.8
2022-01-28,51,19.0,19.9,88,10.0
2022-01-29,51,17.4,16.4,75,14.1
2022-01-30,51,13.6,10.0,68,21.5
2022-01-31,61,13.5,9.8,69,22.0
2022-02-01,61,13.0,10.1,83,20.8
2022-02-02,63,14.0,11.8,85,17.9
2022-02-03,61,11.7,8.6,84,19.2
2022-02-04,3,12.9,9.4,70,20.6
2022-02-05,3,12.6,9.4,72,17.9
2022-02-06,3,15.3,13.1,76,18.5
2022-02-07,55,17.3,15.9,86,21.2
2022-02-08,51,14.1,11.4,79,19.2
2022-02-09,51,13.3,11.0,82,16.2
2022-02-10,51,15.8,14.9,86,13.6
2022-02-11,51,18.2,18.6,87,12.8
2022-02-12,3,17.6,17.8,86,11.0
2022-02-13,53,15.3,14.3,88,14.7
2022-02-14,51,14.5,12.9,81,14.7
2022-02-15,51,16.5,16.0,82,11.1
2022-02-16,51,17.3,15.7,81,19.8
2022-02-17,53,17.3,15.4,85,23.5
2022-02-18,55,17.4,15.5,86,24.1
2022-02-19,63,11.9,8.3,90,25.8
2022-02-20,63,8.4,3.5,91,28.0
2022-02-21,63,8.3,4.1,93,23.8
2022-02-22,63,9.2,5.5,92,21.8
2022-02-23,63,10.6,6.5,78,22.5
2022-02-24,3,11.0,7.7,74,16.8
2022-02-25,3,13.2,11.5,79,12.3
2022-02-26,1,15.2,14.9,80,7.5
2022-02-27,3,16.1,16.2,85,9.9
2022-02-28,51,18.9,19.3,84,13.0
2022-03-01,51,19.7,21.8,90,7.2
2022-03-02,3,19.7,20.5,85,13.5
2022-03-03,51,18.7,19.1,88,14.3
2022-03-04,3,19.0,20.8,91,7.1
2022-03-05,3,19.0,20.9,94,8.0
2022-03-06,51,19.5,19.3,86,19.2
2022-03-07,61,18.8,17.7,76,17.5
2022-03-08,3,16.1,14.0,66,16.0
2022-03-09,3,17.3,16.1,71,14.0
2022-03-10,3,19.1,19.1,76,12.6
2022-03-11,3,19.2,20.8,89,9.0
2022-03-12,51,19.9,21.1,83,11.0
2022-03-13,3,20.4,22.4,89,9.9
2022-03-14,3,21.0,23.7,91,6.9
2022-03-15,3,20.7,23.6,95,7.2
2022-03-16,53,21.4,23.0,88,13.9
2022-03-17,51,22.7,26.1,93,9.4
2022-03-18,51,23.0,26.7,91,6.6
2022-03-19,53,22.2,24.9,93,12.2
2022-03-20,51,22.3,23.6,91,20.0
2022-03-21,3,22.9,25.4,92,16.6
2022-03-22,53,23.4,26.9,96,12.8
2022-03-23,63,17.8,17.0,89,20.6
2022-03-24,53,18.7,18.2,89,20.4
2022-03-25,61,23.4,25.1,93,22.9
2022-03-26,51,24.6,27.8,93,17.8
2022-03-27,53,20.6,20.5,83,19.4
2022-03-28,61,17.0,16.2,88,17.2
2022-03-29,63,18.9,19.1,86,14.9
2022-03-30,61,21.3,22.9,86,13.5
2022-03-31,51,23.0,25.1,81,12.8
2022-04-01,53,19.5,18.5,83,22.7
2022-04-02,53,14.6,11.2,79,25.8
2022-04-03,3,17.4,15.2,64,18.0
2022-04-04,3,18.7,17.7,67,14.3
2022-04-05,3,20.0,20.7,77,10.9
2022-04-06,1,20.1,21.9,85,8.7
2022-04-07,3,20.7,22.2,83,10.8
2022-04-08,0,21.3,21.7,67,11.1
2022-04-09,0,20.9,22.2,80,11.5
2022-04-10,0,20.6,22.6,86,9.5
2022-04-11,51,22.4,25.8,88,7.2
2022-04-12,51,22.9,26.7,92,7.6
2022-04-13,51,23.9,27.3,88,10.9
2022-04-14,3,23.9,25.9,75,12.0
2022-04-15,51,23.2,24.3,80,18.3
2022-04-16,51,22.5,22.2,77,24.0
2022-04-17,63,21.1,21.5,81,17.7
2022-04-18,55,20.8,21.4,84,15.2
2022-04-19,61,18.9,19.1,85,14.2
2022-04-20,51,20.6,22.4,86,9.2
2022-04-21,3,22.7,25.6,87,10.3
2022-04-22,51,23.8,27.5,92,11.7
2022-04-23,51,24.6,29.1,95,10.6
2022-04-24,51,25.0,29.2,94,13.8
2022-04-25,53,25.7,29.4,92,19.3
2022-04-26,51,26.1,30.0,90,17.3
2022-04-27,51,26.3,31.2,90,12.7
2022-04-28,51,26.6,31.7,92,14.5
2022-04-29,51,26.5,32.2,89,7.8
2022-04-30,51,25.5,28.9,88,16.1
2022-05-01,63,20.2,19.9,92,25.1
2022-05-02,63,18.1,16.7,85,22.4
2022-05-03,3,21.2,21.5,72,14.2
2022-05-04,3,23.2,24.8,73,11.3
2022-05-05,3,23.8,26.9,84,10.7
2022-05-06,51,24.1,27.3,85,10.8
2022-05-07,55,24.1,27.3,86,10.9
2022-05-08,63,23.8,25.9,82,14.2
2022-05-09,53,24.2,27.1,88,14.7
2022-05-10,61,25.1,28.7,90,14.3
2022-05-11,63,24.6,28.0,92,15.0
2022-05-12,65,25.0,28.6,92,15.2
2022-05-13,65,24.6,28.5,95,13.3
2022-05-14,61,24.7,29.1,91,10.0
2022-05-15,63,23.8,26.2,90,17.8
2022-05-16,53,20.8,20.4,81,21.1
2022-05-17,3,21.9,22.7,75,15.0
2022-05-18,3,23.1,23.5,66,14.5
2022-05-19,3,24.8,27.1,73,10.7
2022-05-20,3,24.8,29.5,88,7.2
2022-05-21,51,25.5,30.5,90,9.1
2022-05-22,51,25.1,27.5,87,21.5
2022-05-23,53,25.0,27.1,88,23.6
2022-05-24,63,25.2,28.5,90,17.0
2022-05-25,63,24.8,29.5,95,9.1
2022-05-26,51,25.9,31.2,92,9.3
2022-05-27,63,25.9,30.2,90,14.0
2022-05-28,63,26.7,31.3,89,16.2
2022-05-29,53,27.3,32.2,89,16.3
2022-05-30,61,27.0,32.7,90,10.1
2022-05-31,53,27.0,32.1,89,12.4
2022-06-01,61,27.3,32.0,87,15.0
2022-06-02,63,27.3,31.3,86,18.2
2022-06-03,63,27.3,31.1,87,19.9
2022-06-04,61,28.2,31.9,86,24.6
2022-06-05,51,28.4,32.5,85,22.6
2022-06-06,61,28.0,33.1,87,15.2
2022-06-07,65,26.5,31.3,91,13.2
2022-06-08,63,25.7,29.5,92,16.8
2022-06-09,63,26.0,29.7,91,18.2
2022-06-10,55,26.5,30.5,89,16.7
2022-06-11,63,26.2,30.7,91,13.9
2022-06-12,63,27.4,31.7,89,18.6
2022-06-13,63,28.1,32.1,86,21.8
2022-06-14,63,26.8,31.5,90,14.6
2022-06-15,63,26.4,31.4,89,10.3
2022-06-16,63,26.9,31.1,89,17.7
2022-06-17,63,27.9,31.2,84,23.6
2022-06-18,61,28.2,31.8,84,23.8
2022-06-19,61,28.3,32.0,85,24.1
2022-06-20,63,28.2,31.7,86,24.7
2022-06-21,61,28.3,32.2,85,21.9
2022-06-22,51,28.5,33.4,85,18.0
2022-06-23,51,28.5,33.9,83,13.5
2022-06-24,51,28.6,34.3,82,11.1
2022-06-25,51,28.7,33.7,80,13.5
2022-06-26,51,29.0,33.8,78,14.2
2022-06-27,51,28.9,33.7,79,15.0
2022-06-28,51,29.1,34.7,80,11.6
2022-06-29,55,28.2,33.8,86,12.6
2022-06-30,63,27.3,31.2,87,20.8
2022-07-01,61,26.7,28.0,88,35.4
2022-07-02,63,26.4,25.9,88,46.8
2022-07-03,65,27.5,29.3,86,33.1
2022-07-04,63,27.6,30.5,87,27.6
2022-07-05,65,28.0,31.9,86,21.2
2022-07-06,65,27.1,32.1,90,14.9
2022-07-07,63,27.1,31.6,89,16.7
2022-07-08,53,27.9,33.6,87,11.6
2022-07-09,63,27.9,33.5,88,12.4
2022-07-10,51,28.6,35.0,89,11.9
2022-07-11,51,28.7,35.3,87,10.6
2022-07-12,51,28.7,35.3,86,9.7
2022-07-13,51,28.9,35.2,83,9.4
2022-07-14,53,29.1,35.6,83,8.7
2022-07-15,61,29.2,35.4,85,11.4
2022-07-16,53,29.3,34.1,83,19.8
2022-07-17,51,29.5,34.0,81,21.5
2022-07-18,51,29.5,34.5,81,19.3
2022-07-19,53,28.9,34.3,85,15.8
2022-07-20,53,29.1,34.3,82,15.9
2022-07-21,51,29.5,35.1,79,13.0
2022-07-22,0,29.5,36.1,81,7.7
2022-07-23,51,30.3,36.7,80,10.9
2022-07-24,51,30.8,37.2,78,11.8
2022-07-25,1,30.9,37.6,80,12.6
2022-07-26,2,30.3,36.1,77,13.0
2022-07-27,3,30.1,35.0,73,13.9
2022-07-28,53,30.4,35.9,75,12.9
2022-07-29,51,31.0,37.6,78,11.6
2022-07-30,63,29.4,35.2,81,9.0
2022-07-31,51,29.7,36.1,81,9.5
2022-08-01,51,30.3,35.8,75,11.6
2022-08-02,63,29.4,36.0,81,7.4
2022-08-03,63,27.3,33.5,89,5.7
2022-08-04,63,26.4,31.3,90,11.2
2022-08-05,63,26.8,31.0,89,16.2
2022-08-06,63,28.0,32.7,84,14.8
2022-08-07,61,28.5,33.0,82,18.4
2022-08-08,63,26.8,30.6,87,18.2
2022-08-09,65,26.0,27.9,89,29.0
2022-08-10,65,26.5,28.1,89,33.3
2022-08-11,63,26.9,30.4,87,19.8
2022-08-12,63,25.9,30.7,92,11.0
2022-08-13,55,27.3,33.0,87,8.4
2022-08-14,53,28.2,34.8,86,6.2
2022-08-15,53,28.6,35.2,85,7.2
2022-08-16,63,27.3,33.0,88,7.9
2022-08-17,63,27.3,31.9,87,14.7
2022-08-18,63,27.6,33.1,86,9.5
2022-08-19,63,27.5,32.7,86,10.9
2022-08-20,63,27.4,30.7,84,22.0
2022-08-21,55,28.3,32.6,81,16.9
2022-08-22,51,28.9,34.8,83,11.0
2022-08-23,53,29.6,37.3,89,7.9
2022-08-24,65,29.3,34.8,83,14.7
2022-08-25,63,27.4,28.0,83,38.6
2022-08-26,53,28.0,32.6,84,16.1
2022-08-27,51,29.0,35.5,82,7.6
2022-08-28,61,29.1,36.3,87,7.0
2022-08-29,63,28.3,34.9,87,4.9
2022-08-30,65,28.2,34.9,86,4.7
2022-08-31,53,28.0,35.0,89,4.6
2022-09-01,55,27.8,33.5,87,10.3
2022-09-02,3,27.9,31.9,77,13.2
2022-09-03,3,27.4,29.5,65,16.1
2022-09-04,3,27.9,30.4,65,14.7
2022-09-05,3,28.2,31.6,67,10.2
2022-09-06,3,28.1,32.3,72,10.1
2022-09-07,65,27.1,31.3,85,15.1
2022-09-08,63,27.4,32.1,84,12.9
2022-09-09,3,27.3,31.6,76,8.1
2022-09-10,63,27.6,33.6,83,4.9
2022-09-11,63,28.1,34.8,86,4.8
2022-09-12,3,28.8,34.9,83,7.8
2022-09-13,1,29.1,34.0,73,8.1
2022-09-14,1,29.1,33.9,72,7.4
2022-09-15,1,28.5,33.3,73,7.5
2022-09-16,51,29.1,35.1,77,4.9
2022-09-17,65,28.6,34.7,81,6.2
2022-09-18,61,28.0,33.2,82,11.0
2022-09-19,65,27.6,33.6,87,7.1
2022-09-20,53,27.3,32.1,86,13.4
2022-09-21,53,27.6,30.2,76,20.6
2022-09-22,55,27.4,30.7,76,15.4
2022-09-23,55,27.0,31.7,83,10.5
2022-09-24,55,26.9,30.1,78,15.8
2022-09-25,51,27.3,31.6,78,10.5
2022-09-26,3,28.1,32.4,77,12.1
2022-09-27,63,28.1,31.0,78,22.0
2022-09-28,63,27.7,30.1,81,25.8
2022-09-29,63,26.3,29.2,88,22.4
2022-09-30,65,25.5,29.0,91,17.4
2022-10-01,63,26.7,30.6,87,16.5
2022-10-02,63,27.4,31.7,86,16.2
2022-10-03,53,27.9,33.2,86,12.0
2022-10-04,51,27.7,33.6,87,8.0
2022-10-05,53,27.3,32.1,84,12.3
2022-10-06,53,27.3,31.0,82,17.6
2022-10-07,63,26.5,30.5,83,12.3
2022-10-08,3,25.5,27.9,77,15.0
2022-10-09,51,26.2,27.9,72,18.0
2022-10-10,3,22.5,19.8,56,25.4
2022-10-11,2,21.8,20.1,54,17.4
2022-10-12,3,22.6,22.0,58,14.3
2022-10-13,3,23.9,24.0,61,14.0
2022-10-14,3,25.1,26.5,69,14.7
2022-10-15,3,25.1,25.6,61,15.0
2022-10-16,3,26.1,24.2,44,20.9
2022-10-17,51,26.9,23.6,41,28.4
2022-10-18,65,20.5,17.3,69,32.0
2022-10-19,55,21.3,19.0,60,22.1
2022-10-20,3,23.1,22.9,71,20.1
2022-10-21,3,24.1,25.7,74,14.0
2022-10-22,3,24.9,27.2,74,10.5
2022-10-23,3,24.7,27.3,81,12.1
2022-10-24,3,24.5,25.2,74,21.0
2022-10-25,3,23.4,22.7,71,24.8
2022-10-26,3,23.1,23.4,72,18.3
2022-10-27,3,23.7,25.4,76,12.4
2022-10-28,3,24.8,25.9,71,16.4
2022-10-29,3,24.4,25.1,69,16.9
2022-10-30,3,24.6,23.3,59,22.9
2022-10-31,3,24.6,21.1,49,30.5
2022-11-01,55,22.9,19.2,54,31.3
2022-11-02,63,19.6,17.4,79,28.2
2022-11-03,55,21.5,22.4,88,18.5
2022-11-04,63,21.7,24.0,94,12.8
2022-11-05,55,20.6,20.9,85,18.2
2022-11-06,63,19.8,20.5,89,14.5
2022-11-07,63,20.3,21.3,90,15.4
2022-11-08,53,21.5,23.0,89,14.5
2022-11-09,51,22.8,25.5,87,9.4
2022-11-10,3,22.9,26.2,89,8.2
2022-11-11,51,22.9,26.1,90,9.2
2022-11-12,51,22.7,26.0,91,8.0
2022-11-13,3,23.1,26.7,92,8.3
2022-11-14,3,23.2,25.8,88,12.6
2022-11-15,3,23.2,26.4,87,8.2
2022-11-16,51,23.2,25.2,87,16.1
2022-11-17,3,23.7,26.4,86,12.9
2022-11-18,51,23.8,26.9,87,11.4
2022-11-19,51,24.0,27.3,86,9.5
2022-11-20,3,23.5,25.4,82,14.3
2022-11-21,61,23.5,24.7,83,19.5
2022-11-22,65,23.4,25.3,88,18.5
2022-11-23,65,23.4,26.7,95,12.9
2022-11-24,65,22.7,24.7,94,19.0
2022-11-25,61,22.6,25.4,94,13.0
2022-11-26,3,22.3,24.5,90,13.3
2022-11-27,51,23.9,26.3,90,17.8
2022-11-28,53,24.6,28.6,95,13.1
2022-11-29,51,24.3,28.6,95,10.2
2022-11-30,53,20.6,20.3,83,21.2
2022-12-01,51,14.2,10.2,72,26.5
2022-12-02,3,12.1,8.2,72,21.7
2022-12-03,3,14.9,12.8,77,16.3
2022-12-04,3,17.6,16.1,78,19.0
2022-12-05,3,14.5,10.8,69,23.9
2022-12-06,3,13.8,10.7,73,19.5
2022-12-07,3,15.9,14.0,75,16.7
2022-12-08,3,17.1,16.0,78,14.2
2022-12-09,0,16.8,15.4,76,15.5
2022-12-10,1,16.4,14.2,71,18.1
2022-12-11,3,15.1,11.6,66,21.3
2022-12-12,3,14.5,10.6,65,22.9
2022-12-13,51,13.5,9.6,65,21.6
2022-12-14,53,12.3,8.8,83,23.1
2022-12-15,61,13.6,11.8,90,16.6
2022-12-16,63,15.6,14.1,90,19.5
2022-12-17,61,12.4,6.6,64,32.9
2022-12-18,3,10.8,4.6,44,27.3
2022-12-19,3,11.9,8.4,61,15.7
2022-12-20,3,15.5,13.3,71,15.4
2022-12-21,3,15.3,11.8,54,17.5
2022-12-22,2,14.0,10.9,58,14.8
2022-12-23,3,14.7,11.5,57,15.8
2022-12-24,0,14.7,11.7,58,15.4
2022-12-25,3,14.6,12.4,66,12.2
2022-12-26,2,15.2,13.7,73,11.4
2022-12-27,0,15.6,14.2,77,13.0
2022-12-28,3,16.0,13.4,67,17.4
2022-12-29,3,14.4,10.7,59,20.0
2022-12-30,1,12.9,9.1,63,19.7
2022-12-31,2,13.2,9.9,67,18.2
2023-01-01,53,13.6,11.0,73,16.0
2023-01-02,53,16.3,13.6,66,18.0
2023-01-03,3,15.4,12.3,67,19.7
2023-01-04,51,15.5,13.4,74,15.7
2023-01-05,51,17.6,16.9,76,12.1
2023-01-06,3,18.0,16.0,66,16.5
2023-01-07,3,17.8,15.9,62,14.3
2023-01-08,51,17.8,15.7,66,17.0
2023-01-09,53,17.9,17.5,83,14.0
2023-01-10,61,16.8,16.4,93,15.3
2023-01-11,51,17.7,17.4,87,15.1
2023-01-12,51,19.1,18.7,89,19.6
2023-01-13,63,20.9,23.0,96,13.3
2023-01-14,51,21.5,24.1,95,10.5
2023-01-15,3,16.3,13.7,75,23.3
2023-01-16,51,10.7,5.9,65,23.3
2023-01-17,51,10.7,6.7,70,19.3
2023-01-18,3,11.9,8.3,65,18.0
2023-01-19,3,13.5,11.1,68,12.5
2023-01-20,3,14.8,12.3,67,14.9
2023-01-21,51,16.2,15.1,83,15.5
2023-01-22,3,17.9,18.0,88,13.6
2023-01-23,51,18.1,19.0,91,9.7
2023-01-24,51,14.1,8.6,56,30.3
2023-01-25,3,11.2,7.1,57,17.9
2023-01-26,51,14.1,12.4,74,11.9
2023-01-27,3,13.7,8.3,51,26.9
2023-01-28,3,11.5,6.0,39,22.0
2023-01-29,2,11.5,7.0,44,16.5
2023-01-30,3,13.0,10.1,57,11.7
2023-01-31,3,15.8,14.4,74,12.8
2023-02-01,3,17.7,18.0,86,11.1
2023-02-02,3,18.0,17.8,84,14.1
2023-02-03,3,17.7,17.1,83,15.2
2023-02-04,55,17.1,16.2,86,17.7
2023-02-05,53,17.3,17.3,88,12.4
2023-02-06,51,18.1,18.9,90,10.1
2023-02-07,51,19.4,20.6,88,10.1
2023-02-08,3,18.8,18.6,89,18.8
2023-02-09,51,18.9,19.0,88,16.1
2023-02-10,51,19.7,21.4,92,10.3
2023-02-11,51,20.3,20.7,91,19.7
2023-02-12,51,21.1,22.6,93,16.4
2023-02-13,53,21.1,23.0,93,13.9
2023-02-14,51,16.3,12.9,67,23.9
2023-02-15,3,14.2,10.5,62,21.6
2023-02-16,3,15.2,12.5,65,17.7
2023-02-17,3,18.0,17.2,72,12.7
2023-02-18,3,18.6,18.8,78,10.3
2023-02-19,3,21.5,21.6,72,13.3
2023-02-20,3,19.0,17.4,64,16.4
2023-02-21,3,17.5,15.5,70,19.7
2023-02-22,3,16.4,14.3,70,17.7
2023-02-23,2,17.5,17.1,75,9.7
2023-02-24,1,19.1,18.1,66,13.1
2023-02-25,2,16.2,12.4,56,22.7
2023-02-26,3,15.7,12.4,58,18.5
2023-02-27,2,15.8,13.5,69,17.3
2023-02-28,2,16.7,15.8,78,14.2
2023-03-01,2,17.9,17.9,76,8.1
2023-03-02,0,18.8,17.4,69,17.2
2023-03-03,2,17.8,15.8,66,17.4
2023-03-04,3,17.7,17.5,76,9.5
2023-03-05,0,18.3,17.2,68,13.3
2023-03-06,0,18.1,17.1,70,13.2
2023-03-07,0,18.6,18.3,76,13.1
2023-03-08,51,19.2,20.7,88,7.8
2023-03-09,51,20.3,21.9,85,8.3
2023-03-10,2,20.2,21.0,82,11.9
2023-03-11,3,20.7,21.7,83,12.3
2023-03-12,53,21.3,22.8,81,9.6
2023-03-13,3,19.8,17.7,55,15.9
2023-03-14,51,19.0,18.8,78,13.2
2023-03-15,3,20.4,21.3,79,10.6
2023-03-16,3,20.3,21.2,81,11.6
2023-03-17,51,21.1,22.6,87,13.5
2023-03-18,51,21.3,23.5,88,9.7
2023-03-19,51,21.2,21.3,85,21.3
2023-03-20,51,22.0,23.2,88,18.1
2023-03-21,53,22.7,24.7,91,16.8
2023-03-22,63,23.3,25.4,92,19.6
2023-03-23,53,23.4,25.8,91,17.5
2023-03-24,53,23.4,26.0,91,15.9
2023-03-25,63,23.2,26.0,93,14.7
2023-03-26,63,19.3,19.7,93,17.1
2023-03-27,63,18.7,18.1,90,21.4
2023-03-28,55,19.1,18.7,84,17.6
2023-03-29,53,20.2,20.3,87,19.4
2023-03-30,55,20.9,22.3,90,14.4
2023-03-31,53,21.3,22.4,91,18.3
2023-04-01,53,21.6,22.7,89,18.2
2023-04-02,63,22.3,23.3,89,21.8
2023-04-03,51,22.6,23.1,89,25.8
2023-04-04,53,23.8,25.7,92,23.0
2023-04-05,53,24.2,27.0,93,20.0
2023-04-06,63,23.8,27.0,95,16.7
2023-04-07,53,20.3,19.9,77,17.5
2023-04-08,53,20.1,19.9,75,14.6
2023-04-09,3,20.1,20.1,75,12.7
2023-04-10,53,21.6,22.6,84,16.9
2023-04-11,3,23.0,25.9,90,13.0
2023-04-12,3,23.2,26.8,89,8.7
2023-04-13,51,22.8,24.6,88,17.9
2023-04-14,51,23.7,27.1,90,11.3
2023-04-15,61,25.0,28.4,82,10.5
2023-04-16,3,24.1,27.5,85,11.2
2023-04-17,53,24.1,28.1,93,11.2
2023-04-18,51,25.0,28.4,92,18.1
2023-04-19,61,25.3,28.2,91,20.5
2023-04-20,63,24.3,27.6,91,14.1
2023-04-21,63,24.3,27.5,91,15.1
2023-04-22,61,24.5,26.1,90,25.2
2023-04-23,53,24.9,27.1,90,23.3
2023-04-24,61,24.1,27.0,90,15.0
2023-04-25,51,21.2,21.9,85,17.1
2023-04-26,3,20.4,20.4,75,16.6
2023-04-27,51,22.9,23.6,82,21.1
