time,weather_code (wmo code),temperature_2m_mean (°C),apparent_temperature_mean (°C),relative_humidity_2m_mean (%),wind_speed_10m_mean (km/h)
2022-03-31,3,23.4,24.8,73,10.0
2022-04-01,0,23.7,23.9,65,12.9
2022-04-02,0,24.8,26.1,67,12.1
2022-04-03,2,24.2,25.7,72,11.7
2022-04-04,2,24.4,26.2,72,9.9
2022-04-05,0,25.9,27.8,67,9.8
2022-04-06,0,27.2,27.4,51,10.8
2022-04-07,0,28.4,26.9,34,10.9
2022-04-08,0,29.4,27.6,29,10.9
2022-04-09,3,27.9,27.5,40,9.9
2022-04-10,3,29.0,27.2,31,11.5
2022-04-11,0,27.3,27.6,52,14.7
2022-04-12,1,28.3,28.4,48,13.2
2022-04-13,3,30.4,29.1,30,11.1
2022-04-14,3,31.9,30.7,28,10.2
2022-04-15,3,31.1,30.7,38,14.7
2022-04-16,3,30.6,31.8,51,14.7
2022-04-17,3,29.8,30.7,52,16.7
2022-04-18,0,26.9,25.9,48,20.2
2022-04-19,0,25.2,25.5,57,13.5
2022-04-20,3,24.8,26.3,67,10.1
2022-04-21,3,25.9,27.8,67,9.0
2022-04-22,3,27.4,27.6,50,11.1
2022-04-23,3,28.0,28.8,52,12.2
2022-04-24,3,29.0,30.4,54,10.7
2022-04-25,1,29.5,29.4,48,16.4
2022-04-26,3,30.0,30.1,43,12.9
2022-04-27,3,29.3,31.2,55,10.3
2022-04-28,3,30.5,31.9,48,8.7
2022-04-29,3,31.2,31.6,45,14.1
2022-04-30,3,28.6,30.3,61,16.7
2022-05-01,0,27.6,28.4,59,17.4
2022-05-02,0,29.1,28.5,44,16.1
2022-05-03,0,28.6,27.8,53,26.6
2022-05-04,0,27.6,28.2,58,19.3
2022-05-05,0,28.6,30.4,58,11.4
2022-05-06,0,31.6,30.5,35,16.1
2022-05-07,1,33.5,32.5,31,18.7
2022-05-08,0,32.8,31.9,35,18.7
2022-05-09,0,29.5,29.0,48,21.3
2022-05-10,0,28.0,27.9,54,22.2
2022-05-11,0,28.3,29.4,57,15.6
2022-05-12,0,29.3,30.2,52,15.2
2022-05-13,0,28.5,28.6,54,20.1
2022-05-14,0,27.7,26.7,52,25.8
2022-05-15,0,27.6,28.5,55,13.5
2022-05-16,0,30.1,31.7,53,11.6
2022-05-17,0,29.1,30.5,55,13.7
2022-05-18,0,29.8,32.2,60,12.9
2022-05-19,0,31.0,33.1,57,15.0
2022-05-20,0,32.1,33.8,50,15.5
2022-05-21,0,31.3,34.0,59,13.2
2022-05-22,0,32.0,33.7,52,16.4
2022-05-23,0,32.1,34.5,52,12.4
2022-05-24,0,32.1,34.0,51,14.0
2022-05-25,0,30.7,31.8,53,18.5
2022-05-26,0,30.9,31.5,49,20.0
2022-05-27,0,31.6,32.2,44,16.8
2022-05-28,0,30.9,32.2,48,14.9
2022-05-29,0,32.1,32.7,43,15.2
2022-05-30,0,30.4,30.6,48,19.6
2022-05-31,0,30.2,31.3,51,12.9
2022-06-01,0,33.8,33.2,37,14.9
2022-06-02,3,33.7,34.8,38,11.8
2022-06-03,0,32.4,33.6,46,13.5
2022-06-04,0,31.5,32.5,45,12.0
2022-06-05,0,32.3,32.8,43,12.4
2022-06-06,0,33.4,33.6,39,12.6
2022-06-07,0,34.0,33.6,34,16.3
2022-06-08,0,34.3,34.2,35,16.5
2022-06-09,0,33.7,33.2,32,13.5
2022-06-10,0,34.4,35.9,44,17.0
2022-06-11,0,33.2,34.6,48,20.8
2022-06-12,0,32.5,34.8,54,19.1
2022-06-13,1,35.4,37.7,52,22.8
2022-06-14,0,34.9,37.6,46,14.3
2022-06-15,0,34.8,38.0,49,12.3
2022-06-16,0,33.4,35.9,48,11.5
2022-06-17,0,32.5,37.2,66,14.0
2022-06-18,0,33.0,37.5,62,12.5
2022-06-19,0,36.3,39.3,43,11.0
2022-06-20,0,36.0,39.1,49,17.0
2022-06-21,2,34.9,36.6,42,10.3
2022-06-22,0,35.5,34.6,28,13.5
2022-06-23,2,37.1,39.2,45,19.1
2022-06-24,0,36.3,38.6,44,18.0
2022-06-25,1,33.8,38.2,56,10.8
2022-06-26,3,33.9,38.6,60,10.7
2022-06-27,3,34.3,39.1,60,13.9
2022-06-28,3,34.2,40.3,65,12.0
2022-06-29,2,34.2,40.0,63,11.3
2022-06-30,3,33.3,37.4,58,12.5
2022-07-01,3,33.4,36.7,50,8.3
2022-07-02,3,34.2,40.7,68,12.5
2022-07-03,3,33.9,41.7,74,9.9
2022-07-04,0,34.6,41.5,68,11.8
2022-07-05,3,35.5,41.7,62,13.5
2022-07-06,3,36.4,41.9,60,17.1
2022-07-07,51,36.4,39.5,47,17.3
2022-07-08,3,33.7,36.9,58,20.4
2022-07-09,3,34.1,38.5,57,13.8
2022-07-10,3,35.9,41.2,56,12.5
2022-07-11,3,35.3,37.9,50,20.1
2022-07-12,3,34.4,38.3,56,17.4
2022-07-13,3,35.0,40.4,60,12.7
2022-07-14,3,36.0,41.2,56,12.6
2022-07-15,3,37.5,41.7,47,9.4
2022-07-16,3,37.7,40.3,38,11.4
2022-07-17,3,36.4,39.0,41,10.5
2022-07-18,3,35.8,38.6,47,15.7
2022-07-19,3,36.0,38.5,41,13.1
2022-07-20,3,36.4,39.8,48,17.2
2022-07-21,3,36.7,40.7,49,14.9
2022-07-22,3,38.2,41.4,44,17.3
2022-07-23,3,37.5,41.0,46,16.6
2022-07-24,3,36.7,40.6,50,15.7
2022-07-25,3,36.9,40.5,48,16.0
2022-07-26,55,35.2,36.8,46,20.2
2022-07-27,63,29.1,33.5,76,14.0
2022-07-28,53,29.9,34.8,78,16.9
2022-07-29,3,30.4,35.2,74,14.6
2022-07-30,3,32.1,36.6,64,12.2
2022-07-31,3,35.1,38.1,51,15.5
2022-08-01,51,37.2,39.4,39,15.3
2022-08-02,3,37.2,39.9,39,10.7
2022-08-03,3,36.7,39.6,41,10.2
2022-08-04,3,36.1,41.2,55,11.0
2022-08-05,0,35.0,40.2,59,10.6
2022-08-06,0,36.1,39.4,45,10.2
2022-08-07,3,37.4,38.9,33,12.3
2022-08-08,3,38.3,40.6,36,10.9
2022-08-09,3,36.7,39.8,45,11.5
2022-08-10,3,36.0,40.8,54,12.6
2022-08-11,3,35.7,40.6,55,11.7
2022-08-12,3,37.4,39.9,42,13.1
2022-08-13,3,39.0,36.7,18,15.3
2022-08-14,3,36.1,37.2,36,14.8
2022-08-15,3,34.7,38.2,51,10.4
2022-08-16,3,34.3,38.2,56,11.7
2022-08-17,3,33.8,38.7,61,11.3
2022-08-18,3,33.5,38.3,62,11.4
2022-08-19,3,34.2,37.8,53,11.4
2022-08-20,3,34.6,37.3,47,10.4
2022-08-21,1,34.8,37.5,48,13.7
2022-08-22,0,34.5,37.5,50,12.2
2022-08-23,3,34.9,38.6,51,10.0
2022-08-24,3,36.4,36.5,32,14.8
2022-08-25,3,36.4,33.2,16,15.8
2022-08-26,2,35.8,31.5,10,15.3
2022-08-27,0,34.2,33.6,29,13.3
2022-08-28,0,32.9,33.8,40,13.0
2022-08-29,3,33.1,35.4,50,12.6
2022-08-30,3,32.9,34.9,48,12.3
2022-08-31,3,33.0,34.5,44,14.9
2022-09-01,2,32.3,36.1,61,12.3
2022-09-02,3,32.2,36.7,67,11.5
2022-09-03,3,33.7,36.4,52,12.2
2022-09-04,0,33.0,35.6,53,16.0
2022-09-05,0,32.8,34.7,52,16.6
2022-09-06,0,33.2,34.6,46,15.8
2022-09-07,1,34.3,36.4,47,16.6
2022-09-08,0,33.9,36.1,46,14.9
2022-09-09,0,33.3,35.5,49,15.2
2022-09-10,3,33.0,36.0,54,12.4
2022-09-11,3,32.0,35.7,57,9.3
2022-09-12,3,31.6,37.1,71,9.9
2022-09-13,3,32.8,37.3,65,11.6
2022-09-14,0,34.2,38.3,57,10.8
2022-09-15,0,34.2,36.6,52,14.9
2022-09-16,0,33.8,37.7,58,17.6
2022-09-17,0,33.5,36.5,53,13.4
2022-09-18,0,32.1,36.4,60,11.0
2022-09-19,0,33.7,37.0,55,13.1
2022-09-20,1,33.5,35.9,48,13.7
2022-09-21,0,33.4,35.4,46,11.5
2022-09-22,0,33.0,35.4,51,11.7
2022-09-23,0,32.3,35.0,54,12.2
2022-09-24,0,31.6,35.8,66,12.8
2022-09-25,3,31.1,37.5,78,10.7
2022-09-26,3,31.5,36.5,72,11.3
2022-09-27,0,30.8,35.2,68,12.0
2022-09-28,1,30.4,35.5,73,11.2
2022-09-29,1,30.9,35.3,65,10.1
2022-09-30,1,31.8,35.4,59,11.1
2022-10-01,0,30.9,34.3,61,10.9
2022-10-02,0,30.3,35.4,72,10.0
2022-10-03,1,31.5,34.8,64,14.0
2022-10-04,0,31.2,32.6,49,13.3
2022-10-05,0,30.8,33.3,58,13.3
2022-10-06,3,30.2,35.1,73,11.2
2022-10-07,0,32.1,31.6,42,14.1
2022-10-08,0,31.1,30.7,40,15.3
2022-10-09,0,29.0,28.6,40,13.3
2022-10-10,0,28.9,30.7,57,10.5
2022-10-11,0,28.6,32.7,72,9.3
2022-10-12,0,28.6,32.2,71,10.6
2022-10-13,0,29.1,29.0,45,11.8
2022-10-14,0,28.3,27.5,43,13.4
2022-10-15,0,28.5,29.1,50,10.5
2022-10-16,1,29.0,32.4,68,10.0
2022-10-17,0,29.1,33.0,71,9.7
2022-10-18,3,29.4,31.3,60,12.1
2022-10-19,3,28.4,33.2,79,10.0
2022-10-20,3,28.1,31.7,73,9.8
2022-10-21,0,29.1,32.2,67,9.7
2022-10-22,0,28.9,30.8,62,11.6
2022-10-23,0,28.4,29.6,58,12.5
2022-10-24,0,28.4,30.3,60,10.3
2022-10-25,0,28.0,30.1,62,11.1
2022-10-26,0,27.9,30.1,63,10.6
2022-10-27,3,27.7,30.0,64,9.7
2022-10-28,3,27.8,30.4,65,9.3
2022-10-29,1,27.3,30.1,68,9.6
2022-10-30,0,27.2,29.5,67,10.3
2022-10-31,3,26.7,30.0,74,8.9
2022-11-01,3,26.5,29.4,72,8.7
2022-11-02,3,26.5,27.9,62,9.4
2022-11-03,3,27.0,27.3,55,11.6
2022-11-04,3,27.8,27.0,46,15.7
2022-11-05,51,27.3,28.4,57,12.6
2022-11-06,3,27.5,29.0,62,14.3
2022-11-07,51,27.6,29.8,64,11.2
2022-11-08,1,28.0,28.8,54,12.0
2022-11-09,1,28.6,27.3,41,17.1
2022-11-10,0,28.0,28.9,56,13.0
2022-11-11,0,27.2,27.7,53,10.7
2022-11-12,0,26.9,28.6,65,11.2
2022-11-13,0,27.0,29.1,72,14.9
2022-11-14,0,27.9,29.6,61,13.3
2022-11-15,0,27.3,27.7,59,18.0
2022-11-16,0,27.5,29.2,64,14.3
2022-11-17,1,26.8,28.3,63,11.3
2022-11-18,3,26.2,27.5,62,8.9
2022-11-19,3,26.0,28.3,71,11.2
2022-11-20,2,26.9,28.4,65,14.7
2022-11-21,3,26.0,27.3,61,10.1
2022-11-22,3,25.7,26.2,60,13.8
2022-11-23,2,25.2,25.2,52,9.1
2022-11-24,1,25.0,26.6,64,8.1
2022-11-25,3,23.7,24.9,66,8.5
2022-11-26,3,24.3,24.8,60,10.2
2022-11-27,3,25.1,26.6,65,9.8
2022-11-28,3,24.6,26.5,72,9.6
2022-11-29,2,24.8,24.9,59,11.1
2022-11-30,3,24.9,26.5,68,9.6
2022-12-01,3,24.4,25.8,68,9.5
2022-12-02,3,24.7,26.4,67,8.8
2022-12-03,0,24.0,25.8,72,8.3
2022-12-04,1,24.0,25.2,67,9.0
2022-12-05,3,24.2,25.4,65,8.7
2022-12-06,3,24.4,25.2,63,8.9
2022-12-07,0,23.6,23.4,63,13.5
2022-12-08,53,22.9,23.9,71,10.6
2022-12-09,53,24.4,24.3,61,14.7
2022-12-10,51,23.1,21.9,58,18.3
2022-12-11,1,22.4,20.4,51,17.1
2022-12-12,0,21.1,20.0,52,8.9
2022-12-13,0,20.8,19.9,57,9.1
2022-12-14,3,22.7,22.3,57,10.1
2022-12-15,3,22.7,22.4,60,11.3
2022-12-16,0,22.3,22.2,60,9.0
2022-12-17,51,22.6,22.5,63,12.1
2022-12-18,1,22.4,22.2,60,10.2
2022-12-19,0,20.9,20.4,63,10.7
2022-12-20,1,21.6,19.9,51,12.9
2022-12-21,2,22.2,20.2,48,15.2
2022-12-22,3,21.1,20.1,58,10.9
2022-12-23,3,21.7,20.7,56,11.7
2022-12-24,3,23.1,21.9,54,14.7
2022-12-25,55,23.4,23.2,59,12.5
2022-12-26,61,20.1,20.1,73,11.5
2022-12-27,65,18.4,19.4,86,7.7
2022-12-28,51,19.3,18.2,77,18.9
2022-12-29,2,19.4,18.5,67,13.1
2022-12-30,3,17.9,16.9,73,13.2
2022-12-31,3,18.5,18.3,74,9.3
2023-01-01,2,20.5,20.8,70,9.2
2023-01-02,3,19.5,19.5,73,10.7
2023-01-03,51,18.7,17.5,67,13.2
2023-01-04,3,19.7,17.1,55,18.1
2023-01-05,51,21.3,19.6,55,15.3
2023-01-06,51,20.6,19.8,68,14.6
2023-01-07,53,18.9,18.9,77,11.1
2023-01-08,2,18.5,18.4,76,10.1
2023-01-09,1,19.3,19.5,73,7.9
2023-01-10,3,21.2,20.1,72,20.6
2023-01-11,51,20.8,19.2,65,19.3
2023-01-12,2,18.8,17.1,61,13.5
2023-01-13,3,18.4,15.6,53,16.0
2023-01-14,3,19.4,16.8,51,15.5
2023-01-15,3,19.9,18.7,58,11.3
2023-01-16,3,20.3,20.4,67,8.0
2023-01-17,3,21.8,21.5,63,11.1
2023-01-18,3,21.3,19.3,66,23.5
2023-01-19,51,20.6,19.1,62,16.8
2023-01-20,3,18.3,16.7,62,11.6
2023-01-21,2,18.9,16.4,53,14.5
2023-01-22,1,18.8,16.4,53,15.0
2023-01-23,51,18.7,16.2,55,16.2
2023-01-24,3,18.7,16.4,59,16.5
2023-01-25,63,17.1,15.0,67,16.9
2023-01-26,61,16.4,15.9,83,11.1
2023-01-27,63,16.8,15.7,83,15.7
2023-01-28,61,16.4,15.6,77,11.0
2023-01-29,1,15.8,14.7,69,8.4
2023-01-30,1,15.8,15.1,82,11.0
2023-01-31,1,17.2,16.6,76,10.5
2023-02-01,0,18.7,18.0,74,13.9
2023-02-02,0,19.6,19.2,75,14.0
2023-02-03,0,20.0,21.1,83,10.0
2023-02-04,3,19.1,19.1,78,11.6
2023-02-05,1,18.6,18.8,80,10.5
2023-02-06,2,18.8,19.1,77,8.4
2023-02-07,2,21.6,20.4,58,11.9
2023-02-08,3,22.5,20.4,52,19.2
2023-02-09,3,20.1,16.8,59,26.7
2023-02-10,2,18.5,15.5,64,24.2
2023-02-11,0,18.7,18.6,73,9.1
2023-02-12,2,19.7,19.1,67,10.2
2023-02-13,3,22.3,20.5,49,13.2
2023-02-14,2,23.3,21.7,50,14.0
2023-02-15,3,24.2,20.9,35,17.9
2023-02-16,3,23.5,20.5,33,13.9
2023-02-17,3,20.4,21.4,81,10.8
2023-02-18,0,19.6,19.4,78,14.4
2023-02-19,2,19.1,18.1,74,17.3
2023-02-20,3,19.4,18.4,74,17.3
2023-02-21,3,19.1,18.7,77,14.1
2023-02-22,3,19.8,18.9,68,13.5
2023-02-23,1,20.6,19.5,57,10.3
2023-02-24,1,22.3,20.1,42,11.1
2023-02-25,3,23.8,21.9,46,16.8
2023-02-26,0,24.8,23.6,47,14.5
2023-02-27,3,25.0,23.8,42,10.3
2023-02-28,3,25.2,24.1,43,10.6
2023-03-01,3,23.1,23.8,67,10.8
2023-03-02,53,23.4,24.1,65,11.1
2023-03-03,1,22.8,24.1,75,11.4
2023-03-04,2,22.4,24.3,78,9.2
2023-03-05,3,21.6,22.6,75,9.8
2023-03-06,1,22.2,22.0,61,9.8
2023-03-07,3,22.1,21.5,57,10.0
2023-03-08,3,23.2,23.2,59,9.4
2023-03-09,3,26.6,24.9,42,16.7
2023-03-10,3,27.7,25.4,34,17.5
2023-03-11,3,26.0,25.7,46,10.5
2023-03-12,3,27.1,25.8,41,12.4
2023-03-13,51,26.7,24.9,45,17.7
2023-03-14,3,25.7,26.6,60,11.2
2023-03-15,3,24.9,26.4,66,8.1
2023-03-16,2,25.2,25.5,58,12.0
2023-03-17,0,23.9,23.7,64,18.5
2023-03-18,1,22.0,22.4,73,15.6
2023-03-19,51,22.1,22.0,68,13.4
2023-03-20,0,23.7,22.6,51,12.5
2023-03-21,2,26.1,24.3,40,15.5
2023-03-22,0,23.0,20.4,50,24.3
2023-03-23,2,22.1,18.4,48,27.3
2023-03-24,3,21.9,21.8,64,13.5
2023-03-25,1,21.4,22.1,71,10.4
2023-03-26,3,24.0,24.6,62,10.2
2023-03-27,3,26.0,25.9,58,17.4
2023-03-28,51,24.4,23.6,56,17.8
2023-03-29,0,22.9,21.6,63,23.1
2023-03-30,2,21.7,22.3,75,13.9
2023-03-31,3,22.0,23.1,73,10.9
2023-04-01,3,23.3,24.2,70,11.8
2023-04-02,51,22.0,20.4,63,22.2
2023-04-03,2,21.5,19.4,62,25.2
2023-04-04,1,21.7,20.8,67,19.5
2023-04-05,0,21.4,22.0,72,12.7
2023-04-06,2,21.8,22.6,75,11.6
2023-04-07,3,22.6,24.1,77,11.5
2023-04-08,3,25.1,25.8,64,13.4
2023-04-09,3,24.5,26.0,68,10.9
2023-04-10,0,24.5,25.9,67,9.1
2023-04-11,3,26.6,26.7,54,11.8
2023-04-12,2,27.9,27.7,45,13.5
2023-04-13,3,30.4,29.7,38,15.9
2023-04-14,3,27.1,28.0,61,17.1
2023-04-15,3,25.0,24.5,59,20.4
2023-04-16,3,24.0,23.2,59,19.7
2023-04-17,3,24.7,24.1,56,17.8
2023-04-18,3,24.8,24.0,49,14.0
2023-04-19,3,23.5,23.9,62,11.8
2023-04-20,3,23.8,23.9,61,13.6
2023-04-21,0,25.1,24.1,48,13.6
2023-04-22,3,25.9,24.7,39,11.4
2023-04-23,3,26.0,24.9,43,12.6
2023-04-24,3,26.9,26.1,40,11.9
2023-04-25,3,28.1,27.7,41,10.7
2023-04-26,3,27.5,28.2,53,12.4
2023-04-27,2,26.6,26.8,55,13.9
2023-04-28,0,26.0,25.8,51,14.0
2023-04-29,0,26.6,26.2,47,12.2
2023-04-30,0,27.8,26.3,34,11.8
2023-05-01,0,29.0,27.5,32,12.9
2023-05-02,0,28.1,28.7,52,15.1
2023-05-03,0,26.6,26.7,59,19.7
2023-05-04,0,26.3,27.7,67,16.3
2023-05-05,0,26.4,28.1,67,14.4
2023-05-06,0,25.8,28.6,72,9.6
2023-05-07,3,26.3,29.7,75,8.7
2023-05-08,3,28.0,28.4,51,10.0
2023-05-09,3,30.6,28.6,26,12.5
2023-05-10,0,30.9,29.3,25,11.6
2023-05-11,3,31.1,29.3,29,15.7
2023-05-12,3,30.6,31.3,45,13.5
2023-05-13,0,31.7,32.3,46,17.6
2023-05-14,0,31.8,30.9,37,18.4
2023-05-15,0,30.3,30.9,51,19.4
2023-05-16,3,30.1,29.6,46,20.2
2023-05-17,3,32.9,32.4,39,18.5
2023-05-18,3,32.5,32.7,37,11.5
2023-05-19,3,33.0,33.3,37,11.2
2023-05-20,3,34.2,33.8,34,15.3
2023-05-21,3,33.9,34.9,38,10.7
2023-05-22,3,33.0,34.3,41,10.2
2023-05-23,3,32.6,34.4,44,10.3
2023-05-24,3,31.8,33.4,49,13.0
2023-05-25,3,32.3,33.5,47,14.3
2023-05-26,3,32.9,33.6,45,17.8
2023-05-27,0,33.0,33.7,45,19.5
2023-05-28,0,31.9,33.5,52,18.4
2023-05-29,2,31.5,34.4,55,11.6
2023-05-30,1,33.2,35.2,48,11.9
2023-05-31,3,33.2,34.6,46,16.6
2023-06-01,3,32.4,34.2,54,20.9
2023-06-02,2,32.2,32.5,48,25.4
2023-06-03,3,31.9,33.5,49,15.5
2023-06-04,0,32.2,36.0,60,12.1
2023-06-05,0,34.5,35.4,41,15.8
2023-06-06,1,35.6,35.3,31,16.8
2023-06-07,0,33.0,34.3,42,13.4
2023-06-08,2,32.3,34.3,51,15.2
2023-06-09,0,33.6,34.1,38,14.1
2023-06-10,3,32.7,34.5,46,12.3
2023-06-11,0,32.8,36.8,60,10.8
2023-06-12,2,33.9,36.8,49,10.1
2023-06-13,3,34.4,38.1,52,11.4
2023-06-14,2,35.0,38.2,50,17.5
2023-06-15,3,34.1,37.5,55,16.3
2023-06-16,2,33.7,36.9,56,17.3
2023-06-17,3,33.0,35.6,54,19.0
2023-06-18,0,31.8,34.5,54,12.4
2023-06-19,3,33.3,38.4,61,9.7
2023-06-20,0,35.1,38.8,51,10.4
2023-06-21,3,34.1,37.2,50,12.4
2023-06-22,3,33.8,38.0,61,14.5
2023-06-23,2,33.2,37.2,60,15.0
2023-06-24,3,34.0,37.4,52,14.2
2023-06-25,0,33.8,37.5,53,12.9
2023-06-26,2,33.8,37.7,56,12.2
2023-06-27,1,35.7,40.7,58,15.9
2023-06-28,3,36.4,40.6,51,14.7
2023-06-29,2,35.0,40.8,63,13.5
2023-06-30,3,34.5,38.5,57,14.7
2023-07-01,2,33.9,37.1,55,16.0
2023-07-02,0,33.3,37.2,56,12.7
2023-07-03,0,33.2,38.8,66,10.6
2023-07-04,3,34.0,40.2,66,9.9
2023-07-05,2,33.6,39.1,66,12.1
2023-07-06,1,34.4,40.4,65,11.0
2023-07-07,3,37.1,41.7,52,13.5
2023-07-08,3,37.6,40.7,44,15.9
2023-07-09,1,37.1,41.1,51,14.9
2023-07-10,0,37.3,40.9,46,13.5
2023-07-11,3,36.5,39.9,47,13.8
2023-07-12,2,34.6,38.8,55,13.1
2023-07-13,3,35.9,41.7,60,11.7
2023-07-14,3,38.2,42.2,46,12.4
2023-07-15,3,39.1,40.7,33,15.3
2023-07-16,3,37.7,40.0,39,14.1
2023-07-17,3,35.5,39.4,49,11.6
2023-07-18,3,34.8,40.6,63,10.2
2023-07-19,3,34.6,41.2,68,11.8
2023-07-20,3,35.2,40.0,59,13.7
2023-07-21,3,36.9,40.8,51,15.8
2023-07-22,3,37.9,41.5,45,15.9
2023-07-23,3,38.7,42.2,45,15.9
2023-07-24,3,36.9,40.5,47,14.4
2023-07-25,3,38.5,41.4,39,13.8
2023-07-26,3,38.0,40.9,43,18.5
2023-07-27,3,36.6,40.1,49,18.6
2023-07-28,3,37.1,41.3,48,13.6
2023-07-29,3,36.0,41.5,55,11.0
2023-07-30,3,34.3,41.0,67,9.4
2023-07-31,3,34.0,40.1,65,11.1
2023-08-01,3,34.7,39.5,57,10.9
2023-08-02,3,35.9,40.8,52,10.1
2023-08-03,3,37.6,41.9,50,14.9
2023-08-04,3,38.0,41.7,41,10.1
2023-08-05,3,39.5,42.3,40,15.1
2023-08-06,2,38.9,41.5,36,12.7
2023-08-07,0,37.4,40.6,46,16.9
2023-08-08,2,36.4,40.3,50,12.0
2023-08-09,1,36.0,40.7,51,9.1
2023-08-10,3,37.9,42.1,45,11.0
2023-08-11,3,38.3,41.1,37,10.6
2023-08-12,1,37.0,40.0,44,14.6
2023-08-13,2,36.4,39.4,47,16.0
2023-08-14,0,35.3,40.2,55,10.7
2023-08-15,3,36.6,40.6,51,10.4
2023-08-16,3,38.1,38.5,26,12.1
2023-08-17,3,35.5,37.6,42,15.4
2023-08-18,0,33.9,38.0,56,13.5
2023-08-19,0,34.1,38.4,57,12.7
2023-08-20,1,34.7,39.1,56,13.0
2023-08-21,0,34.3,37.8,53,12.8
2023-08-22,1,34.5,38.5,56,13.2
2023-08-23,0,34.4,40.5,67,13.4
2023-08-24,3,34.6,42.1,70,10.5
2023-08-25,3,36.8,41.7,53,11.3
2023-08-26,1,36.4,40.4,49,11.2
2023-08-27,3,36.2,39.4,47,13.0
2023-08-28,3,35.5,41.3,62,12.5
2023-08-29,1,34.5,38.9,58,12.8
2023-08-30,0,35.9,37.5,38,14.1
2023-08-31,0,34.9,38.4,52,14.5
2023-09-01,0,33.8,40.5,68,10.0
2023-09-02,0,35.3,40.7,59,12.3
2023-09-03,0,35.2,39.5,53,13.6
2023-09-04,0,34.7,39.1,56,13.2
2023-09-05,0,34.4,40.8,65,10.3
2023-09-06,2,35.3,40.2,59,13.4
2023-09-07,1,35.1,37.0,45,16.6
2023-09-08,0,34.7,37.1,47,14.9
2023-09-09,0,34.0,36.8,51,13.3
2023-09-10,0,33.8,39.3,62,11.1
2023-09-11,1,35.3,38.7,50,12.8
2023-09-12,0,35.0,38.2,49,12.7
2023-09-13,0,33.8,37.3,56,13.5
2023-09-14,3,33.7,40.1,69,10.7
2023-09-15,2,34.6,39.9,62,12.8
2023-09-16,3,34.0,40.3,66,11.4
2023-09-17,2,34.1,40.5,64,9.3
2023-09-18,3,34.6,41.3,66,10.5
2023-09-19,3,35.6,41.5,59,9.5
2023-09-20,3,35.0,39.5,56,12.9
2023-09-21,3,33.3,39.2,67,9.9
2023-09-22,2,33.5,39.6,68,9.5
2023-09-23,1,36.2,35.7,37,17.0
2023-09-24,1,36.1,33.5,19,15.3
2023-09-25,0,34.3,33.6,26,11.8
2023-09-26,0,34.5,35.0,34,9.6
2023-09-27,0,33.7,34.2,38,13.6
2023-09-28,0,33.1,32.9,37,16.6
2023-09-29,0,31.8,35.3,59,11.0
2023-09-30,0,31.4,34.5,61,13.7
2023-10-01,0,31.5,35.6,63,11.7
2023-10-02,0,31.6,34.6,55,12.0
2023-10-03,0,32.1,35.7,58,10.7
2023-10-04,0,32.2,36.2,61,9.7
2023-10-05,0,31.1,36.9,74,9.9
2023-10-06,3,32.3,37.7,73,14.5
2023-10-07,1,33.8,37.0,56,14.1
2023-10-08,0,33.0,35.7,50,11.5
2023-10-09,0,32.3,35.2,58,14.4
2023-10-10,0,31.2,36.5,72,11.2
2023-10-11,3,30.6,35.4,71,8.8
2023-10-12,0,31.0,35.3,66,8.3
2023-10-13,0,30.9,35.1,65,9.5
2023-10-14,0,30.2,34.4,68,9.7
2023-10-15,0,29.6,33.7,69,9.6
2023-10-16,0,30.6,33.9,61,9.8
2023-10-17,0,30.6,32.4,54,12.2
2023-10-18,0,30.1,32.7,59,11.0
2023-10-19,0,29.7,33.1,66,10.6
2023-10-20,0,29.8,33.8,68,11.2
2023-10-21,0,30.4,34.6,67,10.6
2023-10-22,0,30.8,32.7,54,12.8
2023-10-23,0,30.2,33.3,61,10.1
2023-10-24,1,29.4,33.2,67,8.3
2023-10-25,55,29.7,33.5,67,9.2
2023-10-26,63,27.7,29.3,62,13.4
2023-10-27,55,26.4,29.8,74,8.1
2023-10-28,1,27.1,30.2,69,8.4
2023-10-29,3,28.0,30.2,61,10.3
2023-10-30,3,28.7,30.5,58,11.6
2023-10-31,3,29.2,30.3,52,11.4
2023-11-01,3,29.7,29.8,46,13.8
2023-11-02,3,29.7,29.0,40,14.6
2023-11-03,3,28.0,28.6,51,13.2
2023-11-04,1,28.6,30.6,61,13.0
2023-11-05,3,28.1,28.7,54,15.4
2023-11-06,1,27.7,27.7,51,14.6
2023-11-07,2,27.0,27.9,55,10.6
2023-11-08,51,26.5,27.9,58,9.1
2023-11-09,1,27.4,27.7,53,12.7
2023-11-10,3,27.2,27.6,54,13.2
2023-11-11,3,26.8,26.5,47,10.8
2023-11-12,3,26.3,25.4,47,11.3
2023-11-13,3,24.9,23.7,46,11.4
2023-11-14,3,25.0,23.4,40,10.2
2023-11-15,3,27.7,26.5,41,13.8
2023-11-16,3,27.2,26.7,54,18.7
2023-11-17,63,23.7,25.4,75,11.2
2023-11-18,1,24.2,25.8,70,9.0
2023-11-19,0,24.0,25.2,68,9.7
2023-11-20,3,26.0,26.4,59,13.4
2023-11-21,3,26.8,27.3,60,15.7
2023-11-22,51,25.8,27.1,64,12.5
2023-11-23,2,25.4,26.7,61,9.2
2023-11-24,2,23.7,24.7,67,9.8
2023-11-25,51,24.6,25.7,66,11.3
