time,weather_code (wmo code),temperature_2m_mean (°C),apparent_temperature_mean (°C),relative_humidity_2m_mean (%),wind_speed_10m_mean (km/h)
2021-12-17,51,10.9,7.0,53,14.4
2021-12-18,63,8.7,5.2,59,10.0
2021-12-19,63,8.6,5.8,84,12.1
2021-12-20,3,9.1,5.6,61,11.4
2021-12-21,3,8.3,4.0,56,15.5
2021-12-22,2,7.0,1.6,43,17.6
2021-12-23,0,6.0,0.1,38,20.2
2021-12-24,3,6.5,1.7,45,14.2
2021-12-25,1,7.3,4.1,63,8.4
2021-12-26,51,9.9,7.8,75,7.2
2021-12-27,63,10.8,9.0,78,7.9
2021-12-28,55,11.3,9.8,82,7.1
2021-12-29,63,10.9,9.9,91,5.8
2021-12-30,63,12.2,9.8,90,17.4
2021-12-31,63,12.5,10.6,78,10.9
2022-01-01,3,11.8,9.8,71,8.2
2022-01-02,3,13.7,10.2,56,14.9
2022-01-03,3,11.5,8.3,57,10.6
2022-01-04,3,10.5,8.2,71,8.3
2022-01-05,3,11.0,9.3,76,6.4
2022-01-06,51,13.1,12.6,87,5.0
2022-01-07,63,13.2,12.7,87,5.1
2022-01-08,63,12.1,11.4,91,5.8
2022-01-09,63,11.2,9.9,89,8.3
2022-01-10,63,10.2,8.9,89,6.3
2022-01-11,63,11.3,9.2,93,15.1
2022-01-12,63,11.3,9.9,89,9.2
2022-01-13,53,10.3,5.6,54,18.9
2022-01-14,0,8.1,2.5,39,19.0
2022-01-15,0,7.8,2.7,45,17.3
2022-01-16,0,6.2,0.1,38,21.1
2022-01-17,1,5.5,1.3,47,10.1
2022-01-18,51,6.9,2.7,59,13.9
2022-01-19,1,4.1,-2.4,36,22.6
2022-01-20,2,4.3,-0.2,48,11.7
2022-01-21,3,5.9,2.6,65,8.3
2022-01-22,61,9.4,7.6,85,7.7
2022-01-23,61,4.9,-0.9,49,21.2
2022-01-24,3,3.4,-1.8,40,13.9
2022-01-25,75,3.3,-0.6,64,9.4
2022-01-26,73,4.0,-2.0,44,20.6
2022-01-27,0,4.6,-1.9,39,23.4
2022-01-28,0,5.3,0.5,41,12.3
2022-01-29,53,5.4,1.6,53,8.3
2022-01-30,53,7.9,5.5,81,8.2
2022-01-31,61,7.8,5.2,81,9.1
2022-02-01,55,6.8,3.9,69,7.9
2022-02-02,63,11.3,9.2,89,13.5
2022-02-03,63,9.8,6.8,86,16.3
2022-02-04,3,9.0,3.9,55,20.8
2022-02-05,1,8.3,4.2,52,13.0
2022-02-06,3,8.1,4.9,61,8.0
2022-02-07,3,8.4,5.4,64,8.7
2022-02-08,51,12.3,9.4,83,19.1
2022-02-09,51,9.8,5.4,60,18.3
2022-02-10,3,8.9,2.1,39,28.7
2022-02-11,0,9.6,5.9,51,11.5
2022-02-12,3,9.0,6.5,68,6.7
2022-02-13,3,8.6,6.3,73,6.2
2022-02-14,0,9.9,6.5,61,11.7
2022-02-15,1,10.0,6.7,55,10.1
2022-02-16,3,11.0,7.6,56,12.2
2022-02-17,3,9.6,7.0,65,7.1
2022-02-18,61,9.8,7.7,78,8.3
2022-02-19,3,11.5,6.5,46,20.1
2022-02-20,3,10.6,7.8,57,8.1
2022-02-21,51,12.0,10.7,74,4.8
2022-02-22,63,12.6,11.6,91,9.4
2022-02-23,65,12.8,11.5,89,11.1
2022-02-24,65,11.4,10.1,85,7.1
2022-02-25,55,11.8,8.8,67,13.0
2022-02-26,3,11.3,8.4,61,10.9
2022-02-27,51,12.5,11.1,74,5.6
2022-02-28,63,12.5,10.9,85,10.9
2022-03-01,51,11.6,9.8,76,8.3
2022-03-02,63,11.7,9.9,89,12.1
2022-03-03,53,9.2,4.1,54,21.6
2022-03-04,3,8.2,4.3,53,11.5
2022-03-05,3,8.9,6.4,70,7.4
2022-03-06,51,11.5,9.8,75,6.3
2022-03-07,51,11.0,9.2,82,9.0
2022-03-08,3,11.2,8.5,65,10.3
2022-03-09,53,10.7,8.5,73,8.4
2022-03-10,51,9.0,4.9,54,14.3
2022-03-11,51,6.4,0.1,36,23.4
2022-03-12,1,4.6,-1.2,34,18.3
2022-03-13,3,4.2,-2.0,33,20.8
2022-03-14,1,5.8,0.5,35,15.8
2022-03-15,1,7.0,1.5,37,18.7
2022-03-16,3,7.8,3.9,47,11.0
2022-03-17,3,8.6,5.4,59,9.5
2022-03-18,2,8.9,3.2,38,21.9
2022-03-19,1,4.7,-2.1,26,24.2
2022-03-20,1,6.5,1.2,32,16.4
2022-03-21,3,8.4,3.6,38,14.9
2022-03-22,53,7.8,3.8,48,11.3
2022-03-23,51,8.6,5.2,54,8.1
2022-03-24,3,10.0,5.4,41,15.2
2022-03-25,3,12.2,8.2,41,13.2
2022-03-26,51,12.0,8.8,47,9.0
2022-03-27,0,12.7,9.0,45,13.9
2022-03-28,3,12.7,9.8,47,8.9
2022-03-29,51,12.1,9.1,53,8.7
2022-03-30,2,13.5,10.8,55,9.9
2022-03-31,3,13.7,11.0,46,7.1
2022-04-01,3,15.6,12.6,35,6.4
2022-04-02,2,16.5,14.1,44,8.2
2022-04-03,3,15.1,12.6,45,7.1
2022-04-04,3,16.8,14.5,46,7.4
2022-04-05,3,16.0,14.4,53,6.2
2022-04-06,3,19.0,17.0,47,9.7
2022-04-07,51,19.3,17.1,50,11.5
2022-04-08,53,18.0,17.1,65,9.1
2022-04-09,3,17.4,16.0,58,9.6
2022-04-10,51,16.5,16.3,75,6.8
2022-04-11,55,15.1,13.3,65,9.5
2022-04-12,0,14.5,9.7,35,19.2
2022-04-13,0,14.1,10.1,36,14.5
2022-04-14,0,13.9,10.4,39,11.1
2022-04-15,3,15.6,12.8,43,8.6
2022-04-16,3,16.3,14.3,50,7.2
2022-04-17,51,17.6,15.6,43,4.5
2022-04-18,51,18.1,17.3,66,10.9
2022-04-19,63,15.4,14.8,80,8.1
2022-04-20,2,15.4,14.4,72,8.3
2022-04-21,3,14.8,14.0,72,7.1
2022-04-22,2,15.9,15.2,67,6.5
2022-04-23,3,19.6,18.7,54,6.4
2022-04-24,3,20.5,19.2,47,8.4
2022-04-25,3,18.4,17.6,57,7.4
2022-04-26,3,16.7,16.0,63,7.0
2022-04-27,3,17.7,16.5,51,5.5
2022-04-28,3,18.0,17.2,55,5.8
2022-04-29,3,18.9,18.7,61,6.0
2022-04-30,3,24.6,22.2,36,14.7
2022-05-01,2,23.8,22.1,42,14.0
2022-05-02,61,19.1,19.3,71,6.2
2022-05-03,51,20.2,20.5,69,7.6
2022-05-04,55,19.3,19.5,70,7.2
2022-05-05,1,19.4,14.6,36,23.7
2022-05-06,2,19.4,14.9,33,21.0
2022-05-07,3,19.9,16.6,35,14.9
2022-05-08,3,19.2,16.8,44,12.4
2022-05-09,3,19.6,18.0,47,8.1
2022-05-10,2,21.0,18.7,40,11.3
2022-05-11,3,19.6,18.0,51,10.3
2022-05-12,3,21.2,19.6,45,11.1
2022-05-13,3,20.3,19.8,58,8.4
2022-05-14,0,19.8,18.8,53,8.1
2022-05-15,3,21.1,19.9,50,9.0
2022-05-16,3,22.5,21.6,52,10.5
2022-05-17,2,22.9,22.9,57,8.7
2022-05-18,2,21.3,22.2,68,6.6
2022-05-19,53,21.6,20.7,54,10.1
2022-05-20,2,22.8,20.7,37,11.6
2022-05-21,1,22.5,20.6,38,10.1
2022-05-22,53,23.5,21.7,41,12.0
2022-05-23,3,23.5,22.7,47,9.2
2022-05-24,3,24.5,22.7,39,12.3
2022-05-25,1,23.1,23.1,53,8.4
2022-05-26,2,25.4,25.8,55,9.6
2022-05-27,2,28.7,27.5,34,11.6
2022-05-28,2,29.3,28.2,33,12.4
2022-05-29,3,26.2,26.3,44,7.3
2022-05-30,2,25.1,25.1,47,8.5
2022-05-31,0,24.2,23.9,47,8.6
2022-06-01,3,23.1,23.7,54,7.6
2022-06-02,3,24.0,26.4,70,6.7
2022-06-03,3,23.2,25.7,76,7.0
2022-06-04,51,23.1,25.9,80,7.1
2022-06-05,3,24.1,26.8,75,6.9
2022-06-06,3,25.0,28.1,76,7.2
2022-06-07,63,24.3,26.9,73,6.9
2022-06-08,63,23.8,26.8,76,4.4
2022-06-09,2,23.7,26.1,75,8.1
2022-06-10,2,24.3,26.8,70,6.7
2022-06-11,61,23.5,25.3,73,10.7
2022-06-12,51,22.7,24.5,73,7.9
2022-06-13,55,24.1,25.7,64,6.8
2022-06-14,63,22.6,25.4,79,5.3
2022-06-15,2,25.0,26.9,64,7.1
2022-06-16,1,26.3,27.6,56,7.5
2022-06-17,0,27.1,28.0,51,9.7
2022-06-18,0,27.0,28.3,55,9.2
2022-06-19,0,26.3,28.1,62,10.3
2022-06-20,1,24.8,28.1,75,6.9
2022-06-21,2,25.7,27.8,65,7.7
2022-06-22,2,30.3,28.3,31,17.1
2022-06-23,3,31.0,29.9,30,12.2
2022-06-24,51,29.1,27.7,36,16.5
2022-06-25,2,28.5,26.0,31,18.9
2022-06-26,1,28.6,27.3,34,13.2
2022-06-27,1,28.4,27.5,35,12.0
2022-06-28,2,28.5,27.8,38,11.6
2022-06-29,1,28.3,28.3,42,11.3
2022-06-30,1,28.4,28.6,44,9.9
2022-07-01,3,30.1,29.6,38,12.3
2022-07-02,0,32.2,30.6,28,14.9
2022-07-03,0,32.6,30.1,20,13.8
2022-07-04,0,30.9,28.2,19,12.4
2022-07-05,0,30.4,28.5,23,11.1
2022-07-06,0,29.8,29.0,33,11.1
2022-07-07,0,27.2,29.3,56,8.1
2022-07-08,1,27.6,30.4,61,7.3
2022-07-09,51,27.0,30.8,71,7.4
2022-07-10,61,26.8,29.6,67,7.1
2022-07-11,0,28.3,29.5,53,11.1
2022-07-12,1,29.2,30.6,49,8.9
2022-07-13,1,29.1,30.7,50,8.8
2022-07-14,1,30.6,31.3,43,10.7
2022-07-15,1,29.9,30.2,40,10.8
2022-07-16,0,30.2,30.5,41,10.8
2022-07-17,0,32.9,31.4,27,14.1
2022-07-18,0,33.4,31.2,26,19.0
2022-07-19,0,32.0,30.9,30,14.9
2022-07-20,0,32.3,30.1,24,14.7
2022-07-21,0,32.4,29.6,21,15.8
2022-07-22,0,31.8,29.9,23,13.5
2022-07-23,0,32.8,30.9,23,13.8
2022-07-24,0,33.4,30.1,16,16.1
2022-07-25,0,32.7,30.0,18,13.4
2022-07-26,0,32.4,30.8,23,11.0
2022-07-27,0,31.9,31.5,32,9.8
2022-07-28,0,30.7,30.8,37,9.4
2022-07-29,0,28.7,30.6,50,8.8
2022-07-30,1,27.8,31.1,64,7.8
2022-07-31,0,28.3,31.6,63,8.0
2022-08-01,1,28.0,31.8,67,7.5
2022-08-02,1,29.4,32.7,60,8.2
2022-08-03,0,29.4,33.2,63,8.2
2022-08-04,2,29.1,33.8,69,7.0
2022-08-05,0,28.6,33.8,75,7.6
2022-08-06,2,28.6,33.3,72,6.8
2022-08-07,51,28.5,32.8,70,7.4
2022-08-08,53,28.5,32.8,69,7.4
2022-08-09,61,28.5,32.9,70,7.1
2022-08-10,1,28.0,32.5,74,7.7
2022-08-11,61,30.3,33.0,55,7.7
2022-08-12,2,29.7,32.5,59,9.6
2022-08-13,0,28.6,32.8,69,7.9
2022-08-14,53,28.2,32.7,73,7.5
2022-08-15,61,27.5,31.1,71,7.9
2022-08-16,0,27.8,30.8,63,8.4
2022-08-17,0,28.1,30.6,60,8.3
2022-08-18,1,28.8,31.8,60,7.4
2022-08-19,1,31.3,32.4,46,12.2
2022-08-20,0,30.3,32.2,52,11.8
2022-08-21,1,28.5,32.3,65,6.4
2022-08-22,0,27.9,31.4,68,8.4
2022-08-23,0,26.6,29.1,63,7.2
2022-08-24,51,26.5,28.9,65,9.1
2022-08-25,55,25.8,28.3,70,9.6
2022-08-26,53,25.8,28.5,69,7.8
2022-08-27,51,26.1,29.3,71,7.1
2022-08-28,1,26.0,29.0,69,7.2
2022-08-29,0,26.2,28.2,61,7.0
2022-08-30,0,26.4,28.3,58,7.0
2022-08-31,0,26.1,27.5,57,7.9
2022-09-01,0,25.6,27.2,59,7.6
2022-09-02,0,25.3,26.4,55,7.3
2022-09-03,0,25.6,25.9,46,7.0
2022-09-04,0,28.7,29.6,45,8.2
2022-09-05,2,29.1,30.1,49,10.6
2022-09-06,1,29.6,29.1,40,14.0
2022-09-07,0,29.1,27.4,31,12.9
2022-09-08,0,28.2,26.2,30,13.3
2022-09-09,0,27.9,25.7,28,11.2
2022-09-10,0,27.2,26.1,33,9.1
2022-09-11,0,26.3,26.8,47,8.0
2022-09-12,1,26.0,27.6,56,6.8
2022-09-13,1,27.3,28.5,55,9.9
2022-09-14,0,27.2,26.3,40,11.5
2022-09-15,0,26.6,26.4,44,9.3
2022-09-16,0,25.9,26.6,49,7.1
2022-09-17,0,25.6,26.7,54,7.0
2022-09-18,0,25.7,28.2,66,6.7
2022-09-19,0,24.6,26.3,64,7.6
2022-09-20,1,24.3,25.4,61,7.9
2022-09-21,3,25.9,24.8,41,11.4
2022-09-22,1,24.7,22.7,35,12.0
2022-09-23,3,22.7,20.6,42,14.2
2022-09-24,3,23.0,22.0,47,9.0
2022-09-25,0,22.1,19.6,33,10.3
2022-09-26,0,22.2,21.0,44,7.8
2022-09-27,2,21.6,21.0,51,8.7
2022-09-28,51,23.4,24.6,65,7.7
2022-09-29,51,24.6,26.5,70,8.9
2022-09-30,1,26.0,27.9,62,6.2
2022-10-01,1,29.9,28.5,36,13.8
2022-10-02,2,28.6,26.9,30,11.2
2022-10-03,0,27.1,25.3,39,16.3
2022-10-04,3,24.4,23.8,45,9.0
2022-10-05,1,23.8,23.0,50,10.8
2022-10-06,51,23.4,22.4,47,10.3
2022-10-07,63,21.6,20.5,53,10.9
2022-10-08,1,21.1,19.4,48,11.2
2022-10-09,3,22.2,20.7,49,12.6
2022-10-10,0,22.1,21.1,51,10.2
2022-10-11,3,21.6,21.3,57,7.9
2022-10-12,3,21.6,22.1,64,7.0
2022-10-13,2,21.2,21.6,66,7.2
2022-10-14,51,20.8,21.3,68,7.1
2022-10-15,65,19.1,20.2,84,7.1
2022-10-16,63,18.3,19.0,84,7.7
2022-10-17,3,21.0,20.3,62,11.5
2022-10-18,3,23.1,22.8,56,10.5
2022-10-19,3,20.0,20.6,71,6.8
2022-10-20,1,20.5,21.0,72,8.0
2022-10-21,1,21.3,19.0,47,15.0
2022-10-22,0,18.8,15.7,41,12.9
2022-10-23,0,16.9,14.0,40,9.0
2022-10-24,0,18.1,16.9,54,7.1
2022-10-25,0,19.4,17.6,51,9.0
2022-10-26,0,19.2,17.4,49,8.4
2022-10-27,0,20.3,18.3,46,10.2
2022-10-28,0,20.2,18.2,46,9.6
2022-10-29,0,19.4,16.4,37,10.9
2022-10-30,0,18.6,15.7,38,9.3
2022-10-31,0,18.4,16.2,44,8.4
2022-11-01,0,19.3,16.8,44,10.2
2022-11-02,0,19.0,16.3,42,11.1
2022-11-03,1,18.4,16.0,46,9.9
2022-11-04,0,17.3,15.9,58,7.3
2022-11-05,1,16.5,15.4,65,6.9
2022-11-06,51,17.2,15.7,61,8.5
2022-11-07,61,15.4,14.7,75,6.6
2022-11-08,3,17.5,15.1,51,10.9
2022-11-09,3,17.0,14.5,46,9.0
2022-11-10,0,16.6,13.6,44,10.4
2022-11-11,0,16.2,13.3,43,8.9
2022-11-12,0,15.6,12.7,42,8.5
2022-11-13,0,16.2,12.6,38,11.3
2022-11-14,0,16.1,12.3,33,10.7
2022-11-15,1,14.1,11.0,43,8.5
2022-11-16,1,14.1,11.6,57,9.3
2022-11-17,3,15.3,13.4,62,9.5
2022-11-18,63,16.3,16.0,79,7.7
2022-11-19,53,17.4,17.7,81,6.7
2022-11-20,51,17.7,18.2,81,6.2
2022-11-21,3,17.3,17.1,70,5.1
2022-11-22,51,16.1,15.6,76,6.8
2022-11-23,51,16.7,15.5,70,10.2
2022-11-24,63,13.9,13.4,90,7.8
2022-11-25,53,13.5,11.3,67,10.0
2022-11-26,3,14.0,9.7,46,17.1
2022-11-27,3,12.2,9.3,52,8.4
2022-11-28,3,13.0,10.6,60,8.3
2022-11-29,63,14.9,13.8,73,7.6
2022-11-30,63,15.7,15.2,78,7.0
2022-12-01,63,14.8,14.7,87,6.0
2022-12-02,3,14.8,13.9,76,6.6
2022-12-03,3,13.8,11.9,65,7.4
2022-12-04,3,13.2,10.8,58,8.0
2022-12-05,0,12.5,9.9,59,8.6
2022-12-06,0,12.3,9.9,63,8.3
2022-12-07,51,12.4,10.7,76,8.3
2022-12-08,51,13.4,12.4,80,6.5
2022-12-09,3,14.1,13.0,74,6.2
2022-12-10,3,13.0,11.7,77,7.3
2022-12-11,63,14.8,13.9,88,12.4
2022-12-12,63,14.5,13.6,89,11.6
2022-12-13,55,14.3,14.0,87,6.8
2022-12-14,63,14.6,14.7,88,5.2
2022-12-15,51,15.2,15.3,82,4.3
2022-12-16,51,15.7,15.4,79,6.9
2022-12-17,3,13.9,12.9,76,6.0
2022-12-18,2,13.8,12.4,72,6.3
2022-12-19,3,14.0,11.8,64,10.4
2022-12-20,1,13.8,9.4,47,19.0
2022-12-21,0,11.1,6.3,39,16.2
2022-12-22,0,10.2,7.3,59,8.0
2022-12-23,0,11.0,8.1,60,8.7
2022-12-24,1,11.0,8.4,64,8.2
2022-12-25,3,11.5,7.7,52,12.8
2022-12-26,1,12.7,7.6,41,20.0
2022-12-27,1,10.9,7.3,49,11.0
2022-12-28,2,9.4,6.7,62,7.3
2022-12-29,0,10.6,7.8,58,7.4
2022-12-30,0,10.9,7.9,60,9.1
2022-12-31,2,10.6,7.6,61,9.5
2023-01-01,1,10.1,6.5,52,10.3
2023-01-02,0,10.3,6.7,48,9.8
2023-01-03,0,8.8,5.2,49,8.5
2023-01-04,1,8.3,4.5,47,9.7
2023-01-05,3,10.4,6.6,47,10.9
2023-01-06,3,10.0,7.2,62,8.4
2023-01-07,0,10.3,6.6,54,11.6
2023-01-08,0,9.6,6.2,52,8.8
2023-01-09,0,9.0,5.5,50,8.6
2023-01-10,61,10.5,8.4,70,7.2
2023-01-11,63,12.9,9.6,90,25.5
2023-01-12,63,11.0,9.8,90,7.6
2023-01-13,63,10.4,8.6,82,8.5
2023-01-14,51,10.9,8.6,72,7.8
2023-01-15,3,10.1,7.5,65,6.9
2023-01-16,3,9.7,6.8,67,9.2
2023-01-17,3,10.5,8.6,77,7.2
2023-01-18,3,12.2,10.8,79,6.6
2023-01-19,3,12.6,10.9,71,7.2
2023-01-20,51,11.0,9.0,76,8.2
2023-01-21,2,12.6,11.0,75,7.3
2023-01-22,3,11.4,8.9,68,9.6
2023-01-23,0,11.2,8.7,63,7.4
2023-01-24,0,10.7,8.1,61,7.9
2023-01-25,0,10.4,7.6,59,7.9
2023-01-26,51,10.0,7.6,66,6.7
2023-01-27,63,13.1,10.0,74,18.0
2023-01-28,61,11.1,9.1,85,11.0
2023-01-29,3,10.1,7.5,70,9.1
2023-01-30,53,9.3,5.8,63,11.9
2023-01-31,3,8.8,4.2,50,15.2
2023-02-01,3,8.3,2.5,38,20.1
2023-02-02,3,7.8,2.7,39,15.6
2023-02-03,3,7.0,3.6,58,8.0
2023-02-04,51,8.0,4.0,52,11.3
2023-02-05,63,6.2,3.1,74,9.4
2023-02-06,73,8.2,2.7,53,22.3
2023-02-07,1,7.0,0.5,38,24.6
2023-02-08,0,5.0,-1.3,36,21.6
2023-02-09,3,5.9,0.7,39,15.6
2023-02-10,0,5.7,0.7,37,13.6
2023-02-11,0,5.9,1.3,42,12.2
2023-02-12,0,5.6,1.4,47,9.4
2023-02-13,0,7.3,2.3,39,15.3
2023-02-14,3,7.1,2.7,38,11.1
2023-02-15,0,8.0,2.4,37,18.8
2023-02-16,0,8.7,4.0,40,14.1
2023-02-17,0,6.9,3.3,54,8.2
2023-02-18,2,8.1,5.1,63,8.0
2023-02-19,1,9.0,6.4,69,7.6
2023-02-20,3,9.7,7.5,71,6.7
2023-02-21,2,11.7,8.1,53,12.8
2023-02-22,2,10.7,8.2,62,7.6
2023-02-23,3,11.3,9.1,69,8.1
2023-02-24,3,11.4,9.0,62,7.5
2023-02-25,51,11.7,9.4,65,8.0
2023-02-26,51,12.7,11.2,73,6.0
2023-02-27,3,13.8,11.2,53,8.4
2023-02-28,3,15.6,12.9,48,9.0
2023-03-01,3,16.0,13.4,44,7.9
2023-03-02,3,14.5,11.7,51,9.1
2023-03-03,3,15.5,13.0,56,11.1
2023-03-04,3,12.9,11.0,64,7.0
2023-03-05,61,12.6,11.6,84,6.4
2023-03-06,3,11.8,9.7,70,7.6
2023-03-07,51,11.1,9.2,74,6.8
2023-03-08,53,13.1,11.7,73,7.1
2023-03-09,3,13.0,11.4,74,8.6
2023-03-10,53,14.5,13.8,83,8.6
2023-03-11,63,14.3,13.2,91,13.9
2023-03-12,65,14.6,13.5,89,13.3
2023-03-13,61,13.0,10.6,74,13.5
2023-03-14,51,13.0,10.4,62,11.3
2023-03-15,1,12.3,10.6,76,8.8
2023-03-16,63,12.7,11.4,87,9.9
2023-03-17,65,12.2,10.7,81,8.4
2023-03-18,55,12.9,11.4,72,7.3
2023-03-19,53,14.1,10.3,55,18.4
2023-03-20,3,16.5,13.6,53,15.2
2023-03-21,3,15.1,12.8,58,10.9
2023-03-22,63,13.3,12.1,70,5.0
2023-03-23,51,14.0,13.2,79,6.6
2023-03-24,3,15.1,14.1,74,8.2
2023-03-25,0,16.1,13.9,59,11.7
2023-03-26,3,14.4,13.0,68,7.2
2023-03-27,53,13.8,13.1,79,6.5
2023-03-28,53,15.9,14.5,76,13.3
2023-03-29,2,11.6,7.1,50,19.2
2023-03-30,1,9.4,4.4,35,16.7
2023-03-31,3,10.6,6.6,43,13.6
2023-04-01,51,12.9,11.3,68,7.7
2023-04-02,51,14.5,14.0,85,7.3
2023-04-03,3,15.0,14.5,75,5.8
2023-04-04,61,14.4,12.7,72,11.1
2023-04-05,63,15.0,14.0,78,9.7
2023-04-06,53,13.7,12.0,71,10.1
2023-04-07,61,12.3,11.0,79,8.1
2023-04-08,3,13.3,11.2,61,7.9
2023-04-09,51,15.6,13.8,60,8.4
2023-04-10,61,14.1,12.6,76,10.1
2023-04-11,61,12.6,10.6,69,9.4
2023-04-12,3,13.3,10.9,64,11.6
2023-04-13,1,14.8,12.2,56,13.0
2023-04-14,3,14.9,13.7,70,7.6
2023-04-15,3,15.3,14.1,62,6.1
2023-04-16,3,17.0,15.5,56,8.1
2023-04-17,3,17.2,16.0,57,7.2
2023-04-18,53,17.0,15.7,61,8.3
2023-04-19,51,16.3,15.5,74,10.0
2023-04-20,53,16.7,15.2,65,10.7
2023-04-21,3,17.2,15.3,56,11.7
2023-04-22,3,15.9,15.2,73,8.8
2023-04-23,3,16.4,14.8,61,9.4
2023-04-24,0,17.8,15.8,54,12.8
2023-04-25,51,15.7,14.9,72,8.1
2023-04-26,51,16.3,15.7,77,8.9
2023-04-27,63,14.4,14.3,90,7.0
2023-04-28,51,15.9,13.4,57,13.7
2023-04-29,3,15.8,12.1,40,15.4
2023-04-30,0,15.9,13.2,49,13.1
2023-05-01,3,15.5,14.2,64,8.6
2023-05-02,51,17.0,16.2,66,8.6
2023-05-03,3,18.4,17.5,58,7.4
2023-05-04,51,20.0,19.6,61,7.8
2023-05-05,53,21.0,20.0,57,11.1
2023-05-06,65,15.5,15.1,89,10.5
2023-05-07,53,17.3,17.8,79,6.0
2023-05-08,3,18.8,18.3,68,10.0
2023-05-09,3,18.1,18.2,73,7.4
2023-05-10,3,18.6,19.4,76,6.5
2023-05-11,3,19.7,20.5,72,6.1
2023-05-12,63,21.0,21.4,66,7.6
2023-05-13,2,22.1,21.7,60,13.7
2023-05-14,3,20.6,20.9,66,8.6
2023-05-15,3,22.4,22.1,58,11.6
2023-05-16,3,22.7,23.7,64,7.9
2023-05-17,53,22.7,23.5,63,7.7
2023-05-18,63,20.3,20.6,71,9.7
2023-05-19,63,18.6,18.7,74,8.6
2023-05-20,51,20.5,19.7,58,11.6
2023-05-21,53,19.2,19.6,73,7.1
2023-05-22,63,19.8,20.5,69,5.4
2023-05-23,63,17.9,18.0,81,10.2
2023-05-24,63,18.6,19.5,77,6.2
2023-05-25,3,19.4,19.8,71,8.1
2023-05-26,3,19.8,20.6,73,8.2
2023-05-27,63,21.9,22.0,62,8.6
2023-05-28,63,20.5,21.3,73,7.7
2023-05-29,63,18.1,19.4,85,4.5
2023-05-30,63,18.3,19.4,87,6.9
2023-05-31,51,20.3,21.6,77,7.3
2023-06-01,51,20.2,21.5,78,7.0
2023-06-02,55,20.8,21.4,71,8.5
2023-06-03,61,20.8,22.2,78,7.3
2023-06-04,55,20.8,22.4,79,6.9
2023-06-05,53,21.8,23.1,72,8.1
2023-06-06,3,23.8,24.6,61,9.8
2023-06-07,1,24.7,26.0,61,9.0
2023-06-08,3,23.6,25.3,66,7.7
2023-06-09,3,23.4,25.1,69,7.4
2023-06-10,2,24.5,25.7,64,10.9
2023-06-11,63,22.2,24.6,80,5.5
2023-06-12,63,21.3,23.8,84,4.4
2023-06-13,61,22.0,24.2,78,5.5
2023-06-14,53,22.4,24.5,75,6.0
2023-06-15,0,24.3,25.7,63,9.2
2023-06-16,3,23.5,25.7,73,6.6
2023-06-17,61,22.1,24.1,79,7.9
2023-06-18,63,22.4,24.3,76,8.2
2023-06-19,63,22.6,24.7,76,7.2
2023-06-20,0,26.9,26.2,44,13.5
2023-06-21,2,25.7,25.9,51,10.8
2023-06-22,1,27.3,26.3,42,15.6
2023-06-23,0,28.1,26.9,36,13.2
2023-06-24,0,27.6,27.2,41,11.1
2023-06-25,0,26.4,26.8,49,9.0
2023-06-26,1,24.4,26.3,64,7.3
2023-06-27,1,25.9,28.3,66,8.5
2023-06-28,2,25.3,29.0,77,6.0
2023-06-29,1,25.2,28.8,77,6.8
2023-06-30,1,27.3,28.6,57,10.2
2023-07-01,0,26.4,28.3,61,9.7
2023-07-02,0,26.1,28.8,66,7.5
2023-07-03,2,25.7,28.6,70,6.8
2023-07-04,0,26.7,29.5,65,7.5
2023-07-05,0,26.0,29.0,67,6.7
2023-07-06,0,26.4,30.5,76,7.0
2023-07-07,1,27.8,31.3,64,7.0
2023-07-08,1,31.4,31.0,37,14.5
2023-07-09,2,29.8,27.2,32,23.3
2023-07-10,0,30.1,27.7,31,21.0
2023-07-11,0,30.6,27.6,23,17.1
2023-07-12,0,30.4,29.5,31,10.6
2023-07-13,0,32.1,31.6,31,10.1
2023-07-14,0,34.8,33.0,22,13.5
2023-07-15,0,36.1,34.1,22,17.4
2023-07-16,0,34.9,34.0,26,12.8
2023-07-17,0,34.5,32.9,21,11.7
2023-07-18,0,33.0,32.1,26,10.6
2023-07-19,0,32.5,31.2,25,11.0
2023-07-20,0,31.9,31.0,28,10.3
2023-07-21,1,32.6,32.9,35,9.8
2023-07-22,0,34.3,34.1,31,12.1
2023-07-23,0,36.2,33.2,18,19.2
2023-07-24,0,35.7,32.6,20,22.7
2023-07-25,0,35.1,32.7,23,18.4
2023-07-26,0,33.6,32.3,25,12.0
2023-07-27,1,29.8,31.4,44,6.7
2023-07-28,0,30.2,31.2,46,12.0
2023-07-29,0,29.7,30.5,44,9.3
2023-07-30,0,30.3,31.2,44,9.9
2023-07-31,0,30.1,31.4,46,9.6
2023-08-01,2,28.5,31.8,63,7.6
2023-08-02,0,28.1,31.8,66,7.5
2023-08-03,1,28.1,32.2,67,6.5
2023-08-04,0,30.5,33.6,54,6.8
2023-08-05,0,29.9,33.1,56,7.3
2023-08-06,1,28.9,33.7,71,6.6
2023-08-07,1,28.0,31.7,67,7.1
2023-08-08,0,27.1,30.7,68,6.5
2023-08-09,1,27.6,31.6,70,6.4
2023-08-10,0,27.4,31.2,69,6.9
2023-08-11,0,27.2,30.4,66,6.7
2023-08-12,0,27.3,29.7,58,6.5
2023-08-13,0,29.5,28.5,31,8.2
