time,weather_code (wmo code),temperature_2m_mean (°C),apparent_temperature_mean (°C),relative_humidity_2m_mean (%),wind_speed_10m_mean (km/h)
2022-02-09,61,15.4,13.4,80,18.5
2022-02-10,51,16.3,14.5,86,20.8
2022-02-11,3,17.7,16.1,88,25.6
2022-02-12,3,18.0,17.9,87,14.6
2022-02-13,53,16.5,14.9,85,19.8
2022-02-14,53,15.3,13.1,78,19.6
2022-02-15,3,16.7,15.1,82,19.0
2022-02-16,51,17.1,13.9,80,29.8
2022-02-17,53,17.0,13.0,85,37.9
2022-02-18,51,16.8,13.1,87,36.4
2022-02-19,63,12.0,7.5,89,31.6
2022-02-20,63,9.1,3.5,89,33.8
2022-02-21,63,9.3,4.6,89,28.6
2022-02-22,63,10.5,6.5,89,25.5
2022-02-23,63,11.6,7.3,79,26.1
2022-02-24,3,12.1,8.5,72,20.0
2022-02-25,3,14.3,12.0,74,17.0
2022-02-26,1,16.2,15.7,78,10.1
2022-02-27,3,17.5,17.4,84,13.3
2022-02-28,3,18.4,17.1,84,21.4
2022-03-01,53,19.2,20.6,89,9.5
2022-03-02,3,19.3,20.0,88,15.0
2022-03-03,3,18.4,17.5,88,22.1
2022-03-04,3,18.7,20.3,91,8.0
2022-03-05,3,18.4,20.0,95,9.0
2022-03-06,55,18.8,17.3,86,27.1
2022-03-07,63,19.0,17.8,77,19.6
2022-03-08,3,16.1,12.7,63,23.3
2022-03-09,3,17.3,14.6,70,23.9
2022-03-10,2,18.6,17.3,78,20.9
2022-03-11,3,18.9,19.4,87,14.7
2022-03-12,3,19.4,19.5,84,16.4
2022-03-13,2,19.8,20.6,87,15.1
2022-03-14,3,19.5,22.0,96,6.9
2022-03-15,3,19.6,22.1,97,6.9
2022-03-16,3,20.4,21.0,91,18.7
2022-03-17,51,21.0,23.8,97,9.0
2022-03-18,51,20.9,24.2,97,5.9
2022-03-19,51,21.3,23.4,95,14.3
2022-03-20,65,21.3,21.6,93,25.3
2022-03-21,3,21.7,23.3,95,19.2
2022-03-22,63,22.1,25.1,98,11.9
2022-03-23,65,17.5,16.3,91,22.5
2022-03-24,53,18.8,16.5,88,32.8
2022-03-25,63,22.4,23.5,95,23.9
2022-03-26,55,22.4,25.4,98,14.7
2022-03-27,63,20.1,19.9,85,19.6
2022-03-28,61,17.4,15.9,86,21.8
2022-03-29,63,18.9,17.1,85,27.7
2022-03-30,51,21.1,21.0,85,24.1
2022-03-31,61,22.3,23.1,83,19.9
2022-04-01,53,19.3,17.6,83,27.0
2022-04-02,53,14.7,10.8,81,29.8
2022-04-03,3,17.5,14.3,60,23.3
2022-04-04,3,18.8,15.7,62,26.2
2022-04-05,3,19.7,19.3,73,15.6
2022-04-06,3,20.2,21.2,82,12.2
2022-04-07,3,20.6,20.9,79,16.4
2022-04-08,0,21.0,21.0,69,14.7
2022-04-09,0,20.7,20.8,78,17.7
2022-04-10,0,21.0,22.0,83,15.0
2022-04-11,1,21.8,24.8,89,7.2
2022-04-12,51,22.0,25.6,94,7.4
2022-04-13,53,22.4,26.0,96,9.1
2022-04-14,51,22.9,25.2,83,12.4
2022-04-15,3,22.3,22.1,83,27.7
2022-04-16,51,21.6,19.6,79,34.3
2022-04-17,61,20.6,19.0,81,29.0
2022-04-18,63,21.1,21.1,82,20.0
2022-04-19,65,19.5,19.5,84,15.9
2022-04-20,51,20.6,21.4,83,15.3
2022-04-21,3,22.1,24.2,88,13.9
2022-04-22,51,23.0,26.3,95,13.3
2022-04-23,51,23.2,27.7,98,8.0
2022-04-24,61,23.6,28.0,97,10.0
2022-04-25,61,24.2,28.2,97,14.6
2022-04-26,51,24.6,28.8,95,14.3
2022-04-27,51,24.8,30.0,97,9.2
2022-04-28,61,25.3,30.1,94,12.4
2022-04-29,3,25.5,31.1,96,8.2
2022-04-30,55,24.9,27.4,88,20.0
2022-05-01,63,21.0,19.9,89,31.2
2022-05-02,63,18.3,16.3,84,26.9
2022-05-03,3,21.3,20.6,68,18.9
2022-05-04,3,23.2,23.3,69,19.3
2022-05-05,3,23.6,25.4,81,16.4
2022-05-06,3,23.6,26.0,84,15.3
2022-05-07,51,23.8,26.0,84,17.3
2022-05-08,53,23.8,24.1,79,24.7
2022-05-09,51,23.7,25.3,87,20.6
2022-05-10,65,24.6,27.5,89,17.7
2022-05-11,65,24.2,26.5,91,20.2
2022-05-12,65,24.9,27.3,90,22.4
2022-05-13,65,24.8,27.4,91,20.5
2022-05-14,65,24.8,28.6,91,13.4
2022-05-15,63,23.4,23.6,88,30.4
2022-05-16,63,20.4,19.7,83,23.3
2022-05-17,3,21.5,21.3,74,20.4
2022-05-18,3,23.1,21.5,63,26.3
2022-05-19,3,24.3,25.4,74,18.0
2022-05-20,3,24.2,28.0,88,10.7
2022-05-21,3,24.7,28.9,91,12.0
2022-05-22,53,24.3,25.4,89,27.6
2022-05-23,53,24.4,25.2,89,30.3
2022-05-24,53,24.5,26.1,92,27.1
2022-05-25,63,24.5,28.0,93,15.5
2022-05-26,61,24.9,29.7,93,7.6
2022-05-27,63,25.0,29.0,93,13.4
2022-05-28,61,25.6,29.6,91,16.3
2022-05-29,55,26.2,31.1,92,14.2
2022-05-30,61,26.4,31.7,91,10.3
2022-05-31,63,26.4,30.4,88,14.9
2022-06-01,63,26.6,30.7,88,17.0
2022-06-02,61,26.9,30.3,87,21.8
2022-06-03,65,26.7,29.7,88,24.3
2022-06-04,63,27.5,30.7,88,26.6
2022-06-05,53,27.7,31.0,89,27.6
2022-06-06,63,27.4,31.2,87,22.0
2022-06-07,63,26.4,29.7,88,21.0
2022-06-08,65,25.5,28.1,90,22.4
2022-06-09,63,25.9,28.2,88,25.3
2022-06-10,63,26.1,28.9,89,22.8
2022-06-11,63,26.2,29.9,88,16.8
2022-06-12,63,27.1,30.5,89,23.1
2022-06-13,63,27.5,30.8,88,26.6
2022-06-14,61,26.6,29.7,89,23.2
2022-06-15,63,26.0,30.0,88,14.4
2022-06-16,63,26.4,29.5,88,21.4
2022-06-17,63,27.4,30.4,87,25.2
2022-06-18,61,27.7,31.1,87,24.9
2022-06-19,61,27.4,31.0,89,24.3
2022-06-20,63,27.5,30.9,88,24.5
2022-06-21,53,27.4,31.6,90,20.6
2022-06-22,53,27.4,32.8,90,14.6
2022-06-23,51,27.5,33.3,88,10.6
2022-06-24,51,27.6,33.7,87,8.4
2022-06-25,51,27.9,32.8,82,13.1
2022-06-26,53,27.9,32.6,82,14.2
2022-06-27,61,27.8,33.0,84,12.0
2022-06-28,3,28.3,34.0,82,9.7
2022-06-29,63,27.6,31.7,86,19.0
2022-06-30,63,27.0,29.0,87,31.2
2022-07-01,63,27.0,26.4,87,48.6
2022-07-02,65,26.9,25.6,87,52.9
2022-07-03,63,27.6,28.8,86,39.2
2022-07-04,65,27.6,29.8,88,33.1
2022-07-05,65,27.4,30.5,87,26.0
2022-07-06,63,26.8,30.4,88,19.9
2022-07-07,63,26.8,30.4,88,19.0
2022-07-08,63,27.4,32.1,86,15.7
2022-07-09,51,27.6,32.1,88,19.0
2022-07-10,51,28.2,33.6,87,15.9
2022-07-11,51,28.3,34.4,86,10.7
2022-07-12,51,28.3,34.4,87,11.4
2022-07-13,1,28.7,34.1,80,12.3
2022-07-14,3,28.7,34.5,83,10.6
2022-07-15,63,28.6,34.3,86,14.1
2022-07-16,53,28.7,32.6,86,25.7
2022-07-17,53,28.8,32.3,84,28.8
2022-07-18,51,28.7,32.9,85,24.5
2022-07-19,55,28.1,33.1,86,16.7
2022-07-20,53,28.6,33.2,83,18.6
2022-07-21,51,29.0,34.3,81,13.9
2022-07-22,0,29.4,35.1,78,11.2
2022-07-23,0,29.4,35.1,83,15.6
2022-07-24,0,29.6,35.5,85,16.9
2022-07-25,1,29.7,35.5,83,15.7
2022-07-26,2,29.4,34.5,78,15.0
2022-07-27,2,29.3,33.6,76,17.3
2022-07-28,3,29.7,34.6,78,17.2
2022-07-29,51,29.9,35.7,83,15.9
2022-07-30,65,28.7,34.4,82,8.9
2022-07-31,63,28.7,34.2,83,13.6
2022-08-01,3,29.6,34.8,78,14.4
2022-08-02,63,28.8,34.5,81,10.1
2022-08-03,63,27.1,32.2,85,8.6
2022-08-04,61,26.9,30.2,85,19.1
2022-08-05,63,26.9,30.0,85,21.7
2022-08-06,61,27.9,31.9,83,18.9
2022-08-07,53,28.8,32.0,80,26.1
2022-08-08,65,27.0,29.5,86,27.0
2022-08-09,65,26.6,26.7,86,41.4
2022-08-10,65,27.1,27.7,87,41.0
2022-08-11,65,26.8,29.6,86,24.0
2022-08-12,63,26.6,30.5,86,15.3
2022-08-13,51,27.1,32.1,85,9.8
2022-08-14,51,27.7,33.8,86,7.4
2022-08-15,51,28.1,34.0,85,9.9
2022-08-16,65,27.3,31.7,85,14.7
2022-08-17,63,27.2,30.8,85,19.0
2022-08-18,61,27.4,32.0,84,13.4
2022-08-19,63,27.4,31.4,84,17.4
2022-08-20,55,27.7,30.1,82,27.5
2022-08-21,61,28.5,32.4,79,18.9
2022-08-22,51,28.5,33.7,84,15.2
2022-08-23,3,29.1,35.8,88,11.7
2022-08-24,51,29.2,32.9,83,25.8
2022-08-25,63,27.4,27.5,82,41.6
2022-08-26,63,27.8,32.1,83,16.7
2022-08-27,3,28.6,34.0,84,13.5
2022-08-28,55,28.5,35.2,89,10.2
2022-08-29,61,28.1,34.2,87,7.5
2022-08-30,55,28.5,34.6,82,5.6
2022-08-31,51,28.5,35.0,83,5.1
2022-09-01,65,27.5,32.7,84,10.7
2022-09-02,3,28.5,32.3,73,14.3
2022-09-03,3,28.0,29.8,65,20.1
2022-09-04,3,28.4,30.7,65,17.7
2022-09-05,3,28.8,32.4,67,11.9
2022-09-06,3,28.8,32.8,71,12.2
2022-09-07,63,27.1,30.0,85,23.0
2022-09-08,61,27.4,30.3,80,21.6
2022-09-09,55,27.7,30.7,66,11.5
2022-09-10,51,27.6,32.2,78,8.0
2022-09-11,53,28.2,33.2,81,11.4
2022-09-12,53,28.4,34.4,85,10.3
2022-09-13,0,29.3,34.4,75,11.0
2022-09-14,3,29.9,33.2,62,13.5
2022-09-15,3,29.2,33.2,68,11.0
2022-09-16,3,29.3,34.4,74,10.5
2022-09-17,55,28.8,33.9,78,10.6
2022-09-18,55,28.3,32.7,81,16.7
2022-09-19,53,28.2,33.1,81,11.6
2022-09-20,61,28.0,31.3,80,20.7
2022-09-21,53,27.6,28.9,75,29.3
2022-09-22,51,27.5,29.7,75,22.6
2022-09-23,53,27.1,31.2,79,11.8
2022-09-24,51,27.1,28.5,75,26.5
2022-09-25,1,27.3,29.8,74,19.6
2022-09-26,51,27.7,30.4,77,21.8
2022-09-27,61,27.8,29.2,82,35.4
2022-09-28,61,27.5,28.7,84,36.4
2022-09-29,63,26.8,28.4,85,31.1
2022-09-30,63,26.0,28.1,88,26.3
2022-10-01,61,26.6,29.3,86,23.9
2022-10-02,53,27.5,30.7,85,23.4
2022-10-03,51,27.9,32.1,84,17.4
2022-10-04,51,27.5,33.0,86,10.0
2022-10-05,53,27.5,31.1,83,20.6
2022-10-06,53,27.0,29.2,82,26.5
2022-10-07,65,26.6,29.1,80,21.2
2022-10-08,3,25.9,27.1,73,22.5
2022-10-09,51,26.7,27.7,70,23.5
2022-10-10,3,23.4,20.3,55,29.6
2022-10-11,3,23.1,20.5,49,22.4
2022-10-12,3,24.2,23.1,54,19.1
2022-10-13,3,25.1,24.9,60,19.1
2022-10-14,3,25.5,26.4,69,19.8
2022-10-15,3,26.3,27.0,60,16.2
2022-10-16,3,27.2,26.4,53,23.3
2022-10-17,53,26.0,22.9,53,34.5
2022-10-18,65,21.0,17.1,72,39.3
2022-10-19,3,22.6,19.3,59,32.4
2022-10-20,3,23.5,21.5,71,34.8
2022-10-21,3,23.9,23.9,73,23.6
2022-10-22,53,24.7,26.9,76,12.2
2022-10-23,3,24.7,26.8,80,15.4
2022-10-24,3,24.0,22.6,75,34.0
2022-10-25,3,22.8,20.6,75,36.5
2022-10-26,3,22.6,21.5,74,28.5
2022-10-27,3,23.4,23.8,76,21.0
2022-10-28,3,24.0,24.7,75,21.0
2022-10-29,3,23.9,24.5,72,18.1
2022-10-30,3,24.2,23.4,64,23.3
2022-10-31,3,24.4,21.1,56,34.3
2022-11-01,63,21.8,18.2,66,36.4
2022-11-02,65,20.1,17.1,85,38.6
2022-11-03,61,22.5,22.8,88,25.4
2022-11-04,61,22.5,22.6,88,27.7
2022-11-05,53,21.0,20.9,84,21.1
2022-11-06,61,20.0,20.2,86,17.5
2022-11-07,65,20.9,21.5,86,17.1
2022-11-08,65,21.4,22.2,88,18.7
2022-11-09,2,22.6,24.2,84,15.3
2022-11-10,1,22.6,24.9,89,13.2
2022-11-11,3,22.8,24.7,89,17.5
2022-11-12,3,22.8,25.1,89,14.3
2022-11-13,2,22.9,26.2,91,10.2
2022-11-14,3,23.0,24.0,88,23.2
2022-11-15,3,23.2,24.9,86,17.4
2022-11-16,51,22.8,23.2,89,26.6
2022-11-17,3,23.0,24.3,88,20.8
2022-11-18,3,23.2,25.0,88,19.0
2022-11-19,3,23.4,25.2,85,17.6
2022-11-20,3,23.1,24.5,84,18.5
2022-11-21,53,23.1,22.3,85,33.5
2022-11-22,63,23.0,22.7,89,32.0
2022-11-23,63,23.3,24.4,92,25.7
2022-11-24,63,22.5,22.1,90,32.4
2022-11-25,61,22.7,23.8,90,22.2
2022-11-26,61,22.5,23.7,87,19.1
2022-11-27,51,23.4,24.9,89,22.3
2022-11-28,55,23.7,27.8,95,9.8
2022-11-29,3,23.8,27.4,95,12.7
2022-11-30,3,20.7,20.0,81,23.7
2022-12-01,51,14.5,10.5,78,29.6
2022-12-02,3,14.5,11.1,76,25.0
2022-12-03,3,17.8,16.6,77,17.2
2022-12-04,3,19.3,18.0,76,20.4
2022-12-05,3,15.8,11.7,72,30.0
2022-12-06,3,14.9,11.7,76,23.1
2022-12-07,3,17.3,15.2,72,19.4
2022-12-08,3,18.7,17.7,74,16.3
2022-12-09,0,18.3,16.7,72,18.7
2022-12-10,2,17.3,14.5,69,23.0
2022-12-11,51,15.9,11.9,68,27.9
2022-12-12,3,14.7,10.3,70,28.9
2022-12-13,61,13.3,9.3,76,25.9
2022-12-14,61,12.3,8.6,88,26.7
2022-12-15,61,14.5,12.3,88,19.9
2022-12-16,61,16.4,14.3,86,23.7
2022-12-17,55,12.7,5.8,69,42.1
2022-12-18,3,11.1,4.2,47,33.6
2022-12-19,3,13.0,8.5,56,22.7
2022-12-20,3,16.5,13.8,73,21.7
2022-12-21,3,16.9,13.3,54,20.7
2022-12-22,2,15.9,11.9,48,19.4
2022-12-23,3,16.4,12.5,47,19.1
2022-12-24,0,16.0,12.6,56,19.1
2022-12-25,2,15.6,12.3,65,21.3
2022-12-26,2,15.7,12.4,70,23.6
2022-12-27,0,16.2,13.0,76,26.1
2022-12-28,3,16.6,13.9,71,21.0
2022-12-29,51,15.0,11.2,63,22.7
2022-12-30,2,13.6,9.4,67,25.0
2022-12-31,3,14.2,10.8,68,20.4
2023-01-01,51,14.4,11.6,74,19.2
2023-01-02,51,16.5,14.3,71,18.1
2023-01-03,51,15.5,12.5,69,21.0
2023-01-04,51,15.6,13.5,78,18.5
2023-01-05,3,17.3,16.6,84,14.9
2023-01-06,3,18.1,16.4,70,18.0
2023-01-07,3,17.3,14.9,68,19.6
2023-01-08,55,17.3,13.4,70,30.1
2023-01-09,51,18.0,16.4,81,21.9
2023-01-10,53,17.4,16.7,89,18.4
2023-01-11,53,17.6,15.0,87,30.4
2023-01-12,51,18.4,16.8,91,28.1
2023-01-13,53,19.5,21.2,98,12.4
2023-01-14,53,19.6,21.7,97,9.4
2023-01-15,51,16.4,13.4,78,26.8
2023-01-16,3,11.1,6.1,70,27.1
2023-01-17,3,12.5,8.9,70,20.0
2023-01-18,3,13.0,9.0,62,20.9
2023-01-19,3,15.2,13.2,66,12.7
2023-01-20,51,15.9,13.3,66,17.5
2023-01-21,55,16.1,13.2,85,27.8
2023-01-22,55,17.5,17.0,88,17.4
2023-01-23,3,17.7,18.6,93,9.6
2023-01-24,3,13.7,7.7,61,35.5
2023-01-25,3,11.6,7.0,62,23.7
2023-01-26,51,14.5,11.6,76,21.0
2023-01-27,53,13.9,8.2,56,31.0
2023-01-28,3,11.9,5.9,41,26.2
2023-01-29,3,12.0,7.3,43,18.6
2023-01-30,2,14.3,10.4,54,19.7
2023-01-31,3,15.8,13.1,77,22.8
2023-02-01,51,17.6,17.0,88,16.8
2023-02-02,3,17.7,16.0,87,24.4
2023-02-03,3,16.8,14.7,87,25.0
2023-02-04,53,16.7,13.8,88,30.6
2023-02-05,51,16.9,14.5,89,28.4
2023-02-06,51,17.7,17.2,89,17.9
2023-02-07,55,18.9,19.7,91,13.1
2023-02-08,51,18.2,16.6,91,27.2
2023-02-09,51,18.3,16.9,90,25.6
2023-02-10,51,19.4,20.3,93,14.1
2023-02-11,51,19.5,19.4,93,22.1
2023-02-12,51,20.1,21.0,96,18.6
2023-02-13,63,20.2,22.5,97,10.5
2023-02-14,51,16.2,12.4,69,27.7
2023-02-15,3,14.6,10.7,65,24.3
2023-02-16,3,14.8,11.5,68,22.1
2023-02-17,3,17.5,15.8,77,20.0
2023-02-18,3,19.0,18.8,79,13.7
2023-02-19,51,20.2,20.7,82,14.1
2023-02-20,3,18.1,16.2,70,20.3
2023-02-21,3,16.6,12.8,71,30.5
2023-02-22,3,15.5,12.0,72,26.6
2023-02-23,2,16.6,15.6,77,14.4
2023-02-24,2,18.8,18.6,76,13.1
2023-02-25,3,15.7,11.8,63,25.0
2023-02-26,3,15.2,11.5,64,24.2
2023-02-27,1,14.8,11.0,72,27.4
2023-02-28,3,16.1,13.9,80,22.7
2023-03-01,2,17.6,17.8,84,11.0
2023-03-02,0,18.2,16.2,76,23.2
2023-03-03,0,16.9,13.6,66,25.4
2023-03-04,3,17.5,16.6,74,13.8
2023-03-05,0,18.0,15.7,67,21.2
2023-03-06,0,18.0,15.5,65,21.7
2023-03-07,0,18.2,16.6,73,19.9
2023-03-08,2,19.3,20.6,89,10.3
2023-03-09,1,19.5,21.7,92,7.0
2023-03-10,2,19.9,19.9,83,18.9
2023-03-11,3,20.0,20.1,84,18.1
2023-03-12,61,20.3,21.5,87,12.3
2023-03-13,51,19.1,17.1,69,20.5
2023-03-14,3,18.7,17.5,77,19.2
2023-03-15,3,19.8,20.1,81,13.5
2023-03-16,3,20.1,20.2,82,17.6
2023-03-17,3,20.2,20.8,90,18.6
2023-03-18,3,20.3,21.9,93,13.6
2023-03-19,3,20.1,19.1,88,27.6
2023-03-20,51,20.9,21.9,92,19.0
2023-03-21,51,21.3,23.6,97,13.8
2023-03-22,51,21.9,24.1,97,16.5
2023-03-23,51,22.0,24.7,97,13.7
2023-03-24,51,22.3,24.8,96,15.3
2023-03-25,55,22.1,23.4,94,21.2
2023-03-26,61,19.8,19.1,90,24.4
2023-03-27,61,19.2,16.4,85,35.2
2023-03-28,63,18.8,16.4,84,31.3
2023-03-29,65,19.9,18.3,85,30.1
2023-03-30,63,20.7,20.5,87,21.9
2023-03-31,63,20.9,20.4,88,26.1
2023-04-01,51,21.0,21.0,88,22.9
2023-04-02,63,21.6,21.5,89,26.3
2023-04-03,51,21.7,21.3,90,29.6
2023-04-04,61,22.9,24.2,94,24.8
2023-04-05,63,22.9,25.5,96,17.1
2023-04-06,53,22.9,25.7,96,15.6
2023-04-07,53,20.2,19.2,77,21.5
2023-04-08,51,20.1,18.2,76,26.7
2023-04-09,3,19.7,17.6,68,22.5
2023-04-10,3,20.8,20.5,82,22.1
2023-04-11,3,22.1,24.3,92,15.0
2023-04-12,1,22.3,25.4,91,10.5
2023-04-13,3,21.8,22.4,89,24.0
2023-04-14,51,22.6,25.8,91,10.0
2023-04-15,55,23.8,27.2,88,10.2
2023-04-16,3,23.5,26.9,88,11.1
2023-04-17,51,23.3,26.9,96,12.5
2023-04-18,53,23.8,27.5,95,14.0
2023-04-19,63,24.2,26.8,94,21.5
2023-04-20,63,23.5,26.4,93,14.7
2023-04-21,63,23.6,25.7,91,20.5
2023-04-22,55,23.8,23.9,91,33.4
2023-04-23,51,23.9,24.9,91,28.0
2023-04-24,53,23.6,25.7,90,19.0
2023-04-25,53,22.2,23.8,87,16.1
2023-04-26,51,20.7,19.8,74,21.9
2023-04-27,51,22.4,21.6,81,28.9
2023-04-28,3,23.2,24.7,88,21.5
2023-04-29,51,23.8,27.2,90,12.3
2023-04-30,3,22.3,23.0,77,17.2
2023-05-01,3,22.9,23.2,84,25.7
2023-05-02,3,23.2,23.7,82,25.5
2023-05-03,51,23.9,26.3,90,18.4
2023-05-04,51,24.5,28.6,97,14.7
2023-05-05,3,24.5,29.2,97,12.5
2023-05-06,51,25.4,29.6,96,17.2
2023-05-07,63,25.0,29.5,93,10.8
2023-05-08,65,22.9,23.3,85,25.0
2023-05-09,51,23.3,22.6,83,32.6
2023-05-10,3,23.4,22.5,77,29.5
2023-05-11,63,23.3,23.7,84,25.1
2023-05-12,61,22.7,23.9,84,17.5
2023-05-13,55,22.9,25.4,85,11.0
2023-05-14,63,22.2,23.5,86,17.4
2023-05-15,3,23.4,26.3,84,10.4
2023-05-16,51,24.4,27.9,90,13.5
2023-05-17,63,24.9,29.3,94,12.6
2023-05-18,3,25.6,31.4,98,10.5
2023-05-19,53,25.5,31.2,95,8.6
2023-05-20,63,25.5,29.6,91,14.6
2023-05-21,63,26.7,31.4,92,16.0
2023-05-22,53,27.3,32.6,93,17.5
2023-05-23,61,25.9,28.9,89,20.7
2023-05-24,65,26.2,28.5,88,25.7
2023-05-25,61,26.2,29.7,89,20.5
2023-05-26,55,27.1,31.3,88,18.8
2023-05-27,51,26.8,30.9,89,19.2
2023-05-28,51,26.7,30.9,85,15.4
2023-05-29,3,26.7,31.5,86,11.5
2023-05-30,2,28.0,34.1,90,12.6
2023-05-31,63,28.2,34.2,89,12.1
2023-06-01,63,27.5,33.4,87,8.6
2023-06-02,51,28.8,35.0,88,13.7
2023-06-03,63,28.3,34.1,87,12.3
2023-06-04,61,28.1,32.4,84,18.3
2023-06-05,61,27.7,31.0,84,23.9
2023-06-06,65,26.8,30.0,87,21.5
2023-06-07,63,27.1,31.1,87,16.9
2023-06-08,61,27.3,31.8,85,14.6
2023-06-09,61,27.1,32.0,86,10.8
2023-06-10,65,26.9,32.2,86,7.8
2023-06-11,65,27.0,31.9,87,11.3
2023-06-12,51,27.9,32.7,84,15.0
2023-06-13,65,27.2,32.7,87,9.3
2023-06-14,63,27.2,32.5,86,9.0
2023-06-15,63,26.5,31.3,88,11.2
2023-06-16,63,26.7,30.8,88,15.5
2023-06-17,63,26.4,30.5,88,15.5
2023-06-18,63,27.5,31.0,86,22.4
2023-06-19,63,27.8,31.8,85,20.5
2023-06-20,53,28.2,32.6,86,20.7
2023-06-21,53,28.7,32.9,83,22.2
2023-06-22,51,28.9,33.0,82,22.8
2023-06-23,65,27.7,31.8,85,18.1
2023-06-24,63,26.7,30.5,87,17.5
2023-06-25,63,27.4,32.5,84,10.5
2023-06-26,63,26.8,31.0,87,17.2
2023-06-27,51,27.4,31.9,87,16.9
2023-06-28,51,27.4,32.7,87,12.6
2023-06-29,51,27.6,33.8,89,7.1
2023-06-30,55,27.8,33.2,87,11.0
2023-07-01,61,27.6,33.1,88,9.9
2023-07-02,63,26.8,31.5,88,12.4
2023-07-03,65,26.7,31.8,90,13.2
2023-07-04,65,27.5,32.2,86,15.4
2023-07-05,55,28.8,33.3,83,19.9
2023-07-06,53,28.8,32.9,81,21.4
2023-07-07,51,28.9,33.0,79,19.9
2023-07-08,53,28.7,33.6,83,17.3
2023-07-09,53,28.7,33.9,84,15.6
2023-07-10,51,28.9,34.2,84,16.1
2023-07-11,53,28.7,34.3,84,13.8
2023-07-12,53,28.7,34.2,81,10.6
2023-07-13,3,28.9,34.6,77,7.3
2023-07-14,51,29.6,35.7,77,7.5
2023-07-15,51,30.2,37.0,79,7.8
2023-07-16,53,28.3,30.7,78,26.7
2023-07-17,65,26.8,26.9,86,43.1
2023-07-18,65,27.2,30.7,89,22.7
2023-07-19,61,27.5,32.1,87,16.0
2023-07-20,53,28.2,33.8,85,11.9
2023-07-21,51,28.1,35.0,88,6.4
2023-07-22,51,28.5,34.8,85,8.1
2023-07-23,51,28.2,34.6,86,7.9
2023-07-24,51,28.2,34.9,86,5.9
2023-07-25,51,29.0,35.0,80,8.3
2023-07-26,53,30.1,37.0,81,7.5
2023-07-27,65,30.3,36.0,74,9.5
2023-07-28,53,29.8,35.6,80,11.8
2023-07-29,65,27.7,33.3,90,12.8
2023-07-30,61,27.6,32.7,88,12.6
2023-07-31,55,27.9,32.7,84,14.1
2023-08-01,53,27.5,32.7,85,9.6
2023-08-02,51,28.2,33.8,80,8.0
2023-08-03,3,28.8,34.7,81,9.0
2023-08-04,53,28.8,33.1,83,19.8
2023-08-05,53,29.1,33.3,80,20.1
2023-08-06,53,28.8,33.6,80,15.3
2023-08-07,51,29.1,33.8,77,14.8
2023-08-08,51,29.1,34.3,78,11.8
2023-08-09,53,29.5,34.5,77,14.7
2023-08-10,63,28.3,33.9,84,9.8
2023-08-11,63,26.7,31.8,88,10.0
2023-08-12,63,27.7,32.5,84,14.3
2023-08-13,63,27.3,31.8,88,17.1
2023-08-14,63,27.8,33.3,87,13.2
2023-08-15,51,28.2,34.5,87,9.8
2023-08-16,51,28.8,34.8,87,12.5
2023-08-17,61,28.8,34.9,87,12.3
2023-08-18,63,27.4,32.8,89,12.0
2023-08-19,63,27.1,32.9,90,8.1
2023-08-20,51,27.5,33.4,87,7.7
2023-08-21,61,27.7,33.5,87,8.5
2023-08-22,53,27.8,34.0,87,7.4
2023-08-23,61,27.3,33.0,88,7.3
2023-08-24,55,27.2,32.8,88,8.2
2023-08-25,63,27.2,33.6,91,6.1
2023-08-26,63,27.2,33.3,89,6.2
2023-08-27,51,27.7,33.9,90,8.9
2023-08-28,63,27.5,33.8,90,6.8
2023-08-29,63,26.8,32.6,90,7.2
2023-08-30,61,26.9,31.2,83,12.3
2023-08-31,53,27.6,31.1,78,16.3
2023-09-01,65,25.5,25.8,88,37.3
2023-09-02,65,26.4,27.5,89,36.4
2023-09-03,61,27.7,32.6,85,14.4
2023-09-04,51,28.7,34.7,84,8.7
2023-09-05,51,27.9,33.1,82,8.8
2023-09-06,61,27.9,33.3,84,10.2
2023-09-07,63,26.1,31.1,91,10.7
2023-09-08,65,25.3,29.4,94,15.0
2023-09-09,63,25.6,29.6,91,14.2
2023-09-10,63,25.0,29.1,93,13.5
2023-09-11,63,25.7,29.8,91,14.0
2023-09-12,63,26.4,31.5,91,11.2
2023-09-13,61,26.7,31.7,90,12.3
2023-09-14,63,25.8,30.7,93,9.6
2023-09-15,63,25.5,29.7,92,13.4
2023-09-16,63,25.8,30.1,91,13.2
2023-09-17,51,26.5,31.5,90,11.0
2023-09-18,53,26.8,33.0,91,6.5
2023-09-19,51,27.1,33.7,91,5.8
2023-09-20,51,27.8,34.3,87,4.7
2023-09-21,51,27.8,34.6,89,5.3
2023-09-22,63,27.0,32.5,88,9.4
2023-09-23,51,27.7,32.4,83,12.8
2023-09-24,61,27.5,31.3,84,20.0
2023-09-25,53,28.0,31.6,82,21.6
2023-09-26,51,28.0,31.7,82,20.8
2023-09-27,51,28.3,32.6,79,16.1
2023-09-28,51,27.9,32.3,81,14.1
2023-09-29,63,27.5,32.1,83,12.9
2023-09-30,53,27.8,34.0,84,4.6
2023-10-01,63,27.4,32.5,84,9.4
2023-10-02,51,27.8,31.3,79,17.7
2023-10-03,53,27.8,33.2,82,7.6
2023-10-04,51,29.3,34.4,75,10.0
2023-10-05,3,28.5,31.6,69,13.9
2023-10-06,3,27.0,27.9,62,18.0
